Ag Productivity change and cost - agricultural items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,agProdChange,,,,,,,nonLandVariableCost,,,,,,,,,,,,,,,yield,,,,,,
Eastern Europe,SugarCrop,SugarCropAEZ3,SugarCropAEZ3,0,0,0,0,0,0,0,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,,,12,12SugarCrop,AEZ3,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ4,SugarCropAEZ4,0,0,0,0,0,0,0,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ4,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ5,SugarCropAEZ5,0,0,0,0,0,0,0,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ5,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ6,SugarCropAEZ6,0,0,0,0,0,0,0,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ6,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ7,SugarCropAEZ7,0,0,0,0,0,0,0,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,,,12,12SugarCrop,AEZ7,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ8,SugarCropAEZ8,0.004428033,0.004428033,0.004428033,0.004260838,0.022735897,0.022735897,0.022735897,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,,,12,12SugarCrop,AEZ8,,3.290964565,3.516459193,3.757404558,4.004846465,5.610975411,7.861236463,11.01395643
Eastern Europe,SugarCrop,SugarCropAEZ9,SugarCropAEZ9,0.004428033,0.004428033,0.004428033,0.004260838,0.01769613,0.01769613,0.01769613,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,,,12,12SugarCrop,AEZ9,,4.635125851,4.952721486,5.292078555,5.640585614,7.338309801,9.547021254,12.4205188
Eastern Europe,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,0.004428033,0.004428033,0.004428033,0.004260838,0.018300053,0.018300053,0.018300053,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ10,,4.39525851,4.6964186,5.018213972,5.348685821,7.020751262,9.215525072,12.09641236
Eastern Europe,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,0.004428033,0.004428033,0.004428033,0.004260838,0.016093598,0.016093598,0.016093598,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ11,,4.815045018,5.14496859,5.497498299,5.859533167,7.445069268,9.459636942,12.01932821
Eastern Europe,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,0.004428033,0.004428033,0.004428033,0.004260838,0.017390509,0.017390509,0.017390509,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ12,,4.934904533,5.273040798,5.634345926,6.005392822,7.777797853,10.07330265,13.04629257
Eastern Europe,SugarCrop,SugarCropAEZ13,SugarCropAEZ13,0,0,0,0,0,0,0,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,,,12,12SugarCrop,AEZ13,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ14,SugarCropAEZ14,0,0,0,0,0,0,0,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,,,12,12SugarCrop,AEZ14,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,0.004428033,0.004428033,0.004428033,0.004260838,0.011688056,0.011688056,0.011688056,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,,,12,12SugarCrop,AEZ15,,5.193787891,5.549662665,5.929921733,6.320433619,7.523955457,8.956649042,10.66215271
Eastern Europe,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,0.004428033,0.004428033,0.004428033,0.004260838,0.018322412,0.018322412,0.018322412,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ16,,2.805558767,2.997793724,3.203200488,3.414145576,4.482925998,5.886282544,7.728952518
Eastern Europe,SugarCrop,SugarCropAEZ17,SugarCropAEZ17,0,0,0,0,0,0,0,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ17,,0,0,0,0,0,0,0
Eastern Europe,SugarCrop,SugarCropAEZ18,SugarCropAEZ18,0,0,0,0,0,0,0,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,,,12,12SugarCrop,AEZ18,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ1,WheatAEZ1,0,0,0,0,0,0,0,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,,,12,12Wheat,AEZ1,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ2,WheatAEZ2,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,12,12Wheat,AEZ2,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ3,WheatAEZ3,0,0,0,0,0,0,0,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,,,12,12Wheat,AEZ3,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ4,WheatAEZ4,0,0,0,0,0,0,0,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,,,12,12Wheat,AEZ4,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ5,WheatAEZ5,0,0,0,0,0,0,0,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,,,12,12Wheat,AEZ5,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ6,WheatAEZ6,0,0,0,0,0,0,0,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,,,12,12Wheat,AEZ6,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ7,WheatAEZ7,0,0,0,0,0,0,0,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,,,12,12Wheat,AEZ7,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ8,WheatAEZ8,0.001874041,0.001874041,0.001874041,0.00187533,0.011886108,0.011886108,0.011886108,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,12,12Wheat,AEZ8,,0.334037311,0.34355149,0.353336656,0.363407541,0.43387881,0.518015727,0.618468309
Eastern Europe,Wheat,WheatAEZ9,WheatAEZ9,0.001874041,0.001874041,0.001874041,0.00187533,0.009309435,0.009309435,0.009309435,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,,,12,12Wheat,AEZ9,,0.364141261,0.374512873,0.385179892,0.396158381,0.455233114,0.523117012,0.601123688
Eastern Europe,Wheat,WheatAEZ10,WheatAEZ10,0.001874041,0.001874041,0.001874041,0.00187533,0.009555284,0.009555284,0.009555284,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,,,12,12Wheat,AEZ10,,0.368247919,0.378736498,0.389523816,0.400626117,0.462051997,0.532895983,0.614602101
Eastern Europe,Wheat,WheatAEZ11,WheatAEZ11,0.001874041,0.001874041,0.001874041,0.00187533,0.010185562,0.010185562,0.010185562,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,,,12,12Wheat,AEZ11,,0.398561208,0.409913182,0.421588486,0.433604701,0.504790692,0.587663468,0.684141679
Eastern Europe,Wheat,WheatAEZ12,WheatAEZ12,0.001874041,0.001874041,0.001874041,0.00187533,0.010215388,0.010215388,0.010215388,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,,,12,12Wheat,AEZ12,,0.397327536,0.408644371,0.420283537,0.432262558,0.503451121,0.586363604,0.682930799
Eastern Europe,Wheat,WheatAEZ13,WheatAEZ13,0,0,0,0,0,0,0,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,0.0280,,,12,12Wheat,AEZ13,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ14,WheatAEZ14,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,12,12Wheat,AEZ14,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ15,WheatAEZ15,0.001874041,0.001874041,0.001874041,0.00187533,0.008922289,0.008922289,0.008922289,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,0.0195,,,12,12Wheat,AEZ15,,0.337937142,0.347562398,0.357461804,0.367650265,0.420049652,0.479917267,0.54831752
Eastern Europe,Wheat,WheatAEZ16,WheatAEZ16,0.001874041,0.001874041,0.001874041,0.00187533,0.014003267,0.014003267,0.014003267,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,,,12,12Wheat,AEZ16,,0.268215787,0.275855212,0.283712226,0.291798659,0.359479065,0.442857409,0.545574705
Eastern Europe,Wheat,WheatAEZ17,WheatAEZ17,0,0,0,0,0,0,0,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,,,12,12Wheat,AEZ17,,0,0,0,0,0,0,0
Eastern Europe,Wheat,WheatAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,,,12,12Wheat,AEZ18,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ1,CornAEZ1,0,0,0,0,0,0,0,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,,,13,13Corn,AEZ1,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ2,CornAEZ2,0,0,0,0,0,0,0,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,,,13,13Corn,AEZ2,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ3,CornAEZ3,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,13,13Corn,AEZ3,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ4,CornAEZ4,0,0,0,0,0,0,0,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,,,13,13Corn,AEZ4,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ5,CornAEZ5,0,0,0,0,0,0,0,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,,,13,13Corn,AEZ5,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ6,CornAEZ6,0,0,0,0,0,0,0,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,,,13,13Corn,AEZ6,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ7,CornAEZ7,0,0,0,0,0,0,0,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,,,13,13Corn,AEZ7,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ8,CornAEZ8,0,0,0,0,0,0,0,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,,,13,13Corn,AEZ8,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ9,CornAEZ9,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,13,13Corn,AEZ9,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ10,CornAEZ10,0.006825836,0.006825836,0.006825836,0.001042247,0.012944093,0.012944093,0.012944093,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,,,13,13Corn,AEZ10,,0.426939886,0.472804934,0.523597146,0.531842902,0.645008605,0.782253744,0.948701947
Korea,Corn,CornAEZ11,CornAEZ11,0.006825836,0.006825836,0.006825836,0.001042247,0.009097838,0.009097838,0.009097838,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,,,13,13Corn,AEZ11,,0.719575788,0.796877954,0.882484493,0.896382108,1.026815264,1.176227836,1.34738153
Korea,Corn,CornAEZ12,CornAEZ12,0,0,0,0,0,0,0,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,,,13,13Corn,AEZ12,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ13,CornAEZ13,0,0,0,0,0,0,0,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,0.0150,,,13,13Corn,AEZ13,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ14,CornAEZ14,0,0,0,0,0,0,0,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,,,13,13Corn,AEZ14,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ15,CornAEZ15,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,13,13Corn,AEZ15,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ16,CornAEZ16,0,0,0,0,0,0,0,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,,,13,13Corn,AEZ16,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ17,CornAEZ17,0,0,0,0,0,0,0,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,,,13,13Corn,AEZ17,,0,0,0,0,0,0,0
Korea,Corn,CornAEZ18,CornAEZ18,0,0,0,0,0,0,0,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,,,13,13Corn,AEZ18,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ1,FiberCropAEZ1,0,0,0,0,0,0,0,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,,,13,13FiberCrop,AEZ1,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ2,FiberCropAEZ2,0,0,0,0,0,0,0,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,,,13,13FiberCrop,AEZ2,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ3,FiberCropAEZ3,0,0,0,0,0,0,0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,,,13,13FiberCrop,AEZ3,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ4,FiberCropAEZ4,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,13,13FiberCrop,AEZ4,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ5,FiberCropAEZ5,0,0,0,0,0,0,0,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,,,13,13FiberCrop,AEZ5,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ6,FiberCropAEZ6,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,13,13FiberCrop,AEZ6,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ7,FiberCropAEZ7,0,0,0,0,0,0,0,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,,,13,13FiberCrop,AEZ7,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ8,FiberCropAEZ8,0,0,0,0,0,0,0,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,,,13,13FiberCrop,AEZ8,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ9,FiberCropAEZ9,0,0,0,0,0,0,0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,,,13,13FiberCrop,AEZ9,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,0,0,0,0,0.012825235,0.012825235,0.012825235,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,13,13FiberCrop,AEZ10,,0.183619107,0.183619107,0.183619107,0.183619107,0.22229801,0.269124526,0.32581493
Korea,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,0,0,0,0,0,0,0,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,,,13,13FiberCrop,AEZ11,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,13,13FiberCrop,AEZ12,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ13,FiberCropAEZ13,0,0,0,0,0,0,0,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,,,13,13FiberCrop,AEZ13,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ14,FiberCropAEZ14,0,0,0,0,0,0,0,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,,,13,13FiberCrop,AEZ14,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,0,0,0,0,0,0,0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,,,13,13FiberCrop,AEZ15,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,13,13FiberCrop,AEZ16,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,0,0,0,0,0,0,0,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,,,13,13FiberCrop,AEZ17,,0,0,0,0,0,0,0
Korea,FiberCrop,FiberCropAEZ18,FiberCropAEZ18,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,13,13FiberCrop,AEZ18,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ1,FodderGrassAEZ1,0,0,0,0,0,0,0,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,,,13,13FodderGrass,AEZ1,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ2,FodderGrassAEZ2,0,0,0,0,0,0,0,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,,,13,13FodderGrass,AEZ2,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ3,FodderGrassAEZ3,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,,,13,13FodderGrass,AEZ3,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ4,FodderGrassAEZ4,0,0,0,0,0,0,0,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,,,13,13FodderGrass,AEZ4,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ5,FodderGrassAEZ5,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,13,13FodderGrass,AEZ5,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ6,FodderGrassAEZ6,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,13,13FodderGrass,AEZ6,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ7,FodderGrassAEZ7,0,0,0,0,0,0,0,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,,,13,13FodderGrass,AEZ7,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ8,FodderGrassAEZ8,0,0,0,0,0,0,0,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,,,13,13FodderGrass,AEZ8,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ9,FodderGrassAEZ9,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,,,13,13FodderGrass,AEZ9,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,0,0,0,0,0,0,0,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,,,13,13FodderGrass,AEZ10,,1.653506974,1.653506974,1.653506974,1.653506974,1.653506974,1.653506974,1.653506974
Korea,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,13,13FodderGrass,AEZ11,,2.541099498,2.541099498,2.541099498,2.541099498,2.541099498,2.541099498,2.541099498
Korea,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,13,13FodderGrass,AEZ12,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ13,FodderGrassAEZ13,0,0,0,0,0,0,0,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,,,13,13FodderGrass,AEZ13,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ14,FodderGrassAEZ14,0,0,0,0,0,0,0,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,,,13,13FodderGrass,AEZ14,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,,,13,13FodderGrass,AEZ15,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,0,0,0,0,0,0,0,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,,,13,13FodderGrass,AEZ16,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,13,13FodderGrass,AEZ17,,0,0,0,0,0,0,0
Korea,FodderGrass,FodderGrassAEZ18,FodderGrassAEZ18,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,13,13FodderGrass,AEZ18,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ1,FodderHerbAEZ1,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,13,13FodderHerb,AEZ1,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ2,FodderHerbAEZ2,0,0,0,0,0,0,0,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,,13,13FodderHerb,AEZ2,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ3,FodderHerbAEZ3,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,13,13FodderHerb,AEZ3,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ4,FodderHerbAEZ4,0,0,0,0,0,0,0,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,,,13,13FodderHerb,AEZ4,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ5,FodderHerbAEZ5,0,0,0,0,0,0,0,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,,,13,13FodderHerb,AEZ5,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ6,FodderHerbAEZ6,0,0,0,0,0,0,0,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,,,13,13FodderHerb,AEZ6,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ7,FodderHerbAEZ7,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,13,13FodderHerb,AEZ7,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ8,FodderHerbAEZ8,0,0,0,0,0,0,0,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,,13,13FodderHerb,AEZ8,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ9,FodderHerbAEZ9,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,13,13FodderHerb,AEZ9,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,0,0,0,0,0,0,0,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,,,13,13FodderHerb,AEZ10,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,0,0,0,0,0,0,0,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,,,13,13FodderHerb,AEZ11,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,0,0,0,0,0,0,0,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,,,13,13FodderHerb,AEZ12,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ13,FodderHerbAEZ13,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,13,13FodderHerb,AEZ13,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ14,FodderHerbAEZ14,0,0,0,0,0,0,0,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,,13,13FodderHerb,AEZ14,,0,0,0,0,0,0,0
Korea,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,13,13FodderHerb,AEZ15,,0,0,0,0,0,0,0
