INPUT_TABLE
Variable ID
InputEmissCoeff

region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coef
Russia,comm others,gas,gas,1975,BC,0
Russia,comm others,refined liquids,refined liquids,1975,BC,0.0541428
Russia,district heat,biomass,biomass,1975,BC,0
Russia,district heat,coal,coal,1975,BC,0
Russia,district heat,gas,gas,1975,BC,0
Russia,district heat,refined liquids,refined liquids,1975,BC,0
Russia,electricity,coal,coal (conv pul),1975,BC,0.0006676
Russia,electricity,gas,gas (steam/CT),1975,BC,5.75e-05
Russia,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.007546
Russia,industrial energy use,biomass,biomass,1975,BC,0.0014564
Russia,industrial energy use,coal,coal,1975,BC,0.0114367
Russia,industrial energy use,gas,gas,1975,BC,3e-07
Russia,industrial energy use,refined liquids,refined liquids,1975,BC,0.0145996
Russia,N fertilizer,gas,gas,1975,BC,3e-07
Russia,resid heating,biomass,biomass,1975,BC,0
Russia,resid heating,gas,gas,1975,BC,8.86e-05
Russia,resid others,coal,coal,1975,BC,0
Russia,resid others,gas,gas,1975,BC,8.86e-05
Russia,resid others,refined liquids,refined liquids,1975,BC,0.0578777
Russia,transportation,gas,gas,1975,BC,0
Russia,transportation,refined liquids,refined liquids,1975,BC,0.011909
Russia,comm heating,biomass,biomass,1975,OC,1.4186069
Russia,comm heating,gas,gas,1975,OC,0.0005932
Russia,comm others,coal,coal,1975,OC,1.8076714
Russia,comm others,gas,gas,1975,OC,0.0005932
Russia,comm others,refined liquids,refined liquids,1975,OC,0.0277109
Russia,district heat,biomass,biomass,1975,OC,0
Russia,district heat,coal,coal,1975,OC,0
Russia,district heat,gas,gas,1975,OC,0
Russia,district heat,refined liquids,refined liquids,1975,OC,0
Russia,electricity,coal,coal (conv pul),1975,OC,0.0003261
Russia,electricity,gas,gas (steam/CT),1975,OC,0.0002875
Russia,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0028572
Russia,industrial energy use,biomass,biomass,1975,OC,0.0041732
Russia,industrial energy use,coal,coal,1975,OC,0.0090761
Russia,industrial energy use,gas,gas,1975,OC,1.9e-06
Russia,industrial energy use,refined liquids,refined liquids,1975,OC,0.0046525
Russia,N fertilizer,gas,gas,1975,OC,1.9e-06
Russia,resid heating,biomass,biomass,1975,OC,0
Russia,resid heating,gas,gas,1975,OC,0.0005315
Russia,resid others,coal,coal,1975,OC,0
Russia,resid others,gas,gas,1975,OC,0.0005315
Russia,resid others,refined liquids,refined liquids,1975,OC,0.0313504
Russia,transportation,gas,gas,1975,OC,0
Russia,transportation,refined liquids,refined liquids,1975,OC,0.0071625
South Africa,comm heating,coal,coal,1975,BC,0.752477
South Africa,comm heating,refined liquids,refined liquids,1975,BC,0.0183517
South Africa,comm others,coal,coal,1975,BC,0.752477
South Africa,comm others,gas,gas,1975,BC,0
South Africa,comm others,refined liquids,refined liquids,1975,BC,0.0183517
South Africa,electricity,biomass,biomass (conv),1975,BC,0.064806
South Africa,electricity,coal,coal (conv pul),1975,BC,0.0005371
South Africa,industrial energy use,biomass,biomass,1975,BC,0.0022572
South Africa,industrial energy use,coal,coal,1975,BC,0.0177246
South Africa,industrial energy use,gas,gas,1975,BC,4e-07
South Africa,industrial energy use,refined liquids,refined liquids,1975,BC,0.0226265
South Africa,N fertilizer,gas,gas,1975,BC,4e-07
South Africa,resid others,biomass,biomass,1975,BC,0
South Africa,resid others,coal,coal,1975,BC,0
South Africa,resid others,gas,gas,1975,BC,3e-05
South Africa,resid others,refined liquids,refined liquids,1975,BC,0.0196176
South Africa,transportation,refined liquids,refined liquids,1975,BC,0.0206528
South Africa,comm heating,coal,coal,1975,OC,0.6127097
South Africa,comm heating,refined liquids,refined liquids,1975,OC,0.0093926
South Africa,comm others,coal,coal,1975,OC,0.6127097
South Africa,comm others,gas,gas,1975,OC,0.0002011
South Africa,comm others,refined liquids,refined liquids,1975,OC,0.0093926
South Africa,electricity,biomass,biomass (conv),1975,OC,0.1419234
South Africa,electricity,coal,coal (conv pul),1975,OC,0.0002624
South Africa,industrial energy use,biomass,biomass,1975,OC,0.0064676
South Africa,industrial energy use,coal,coal,1975,OC,0.0140662
South Africa,industrial energy use,gas,gas,1975,OC,2.9e-06
South Africa,industrial energy use,refined liquids,refined liquids,1975,OC,0.0072105
South Africa,N fertilizer,gas,gas,1975,OC,2.9e-06
South Africa,resid others,biomass,biomass,1975,OC,0
South Africa,resid others,coal,coal,1975,OC,0
South Africa,resid others,gas,gas,1975,OC,0.0001801
South Africa,resid others,refined liquids,refined liquids,1975,OC,0.0106262
South Africa,transportation,refined liquids,refined liquids,1975,OC,0.0127971
South America_Northern,comm cooling,gas,gas,1975,BC,0
South America_Northern,comm heating,biomass,biomass,1975,BC,0.0635577
South America_Northern,comm heating,gas,gas,1975,BC,0
South America_Northern,comm heating,refined liquids,refined liquids,1975,BC,0.0134242
South America_Northern,comm others,coal,coal,1975,BC,0.5504347
South America_Northern,comm others,gas,gas,1975,BC,0
South America_Northern,comm others,refined liquids,refined liquids,1975,BC,0.0134242
South America_Northern,electricity,biomass,biomass (conv),1975,BC,0.0169257
South America_Northern,electricity,gas,gas (steam/CT),1975,BC,1.21e-05
South America_Northern,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0015857
South America_Northern,industrial energy use,biomass,biomass,1975,BC,0.0030622
South America_Northern,industrial energy use,gas,gas,1975,BC,6e-07
South America_Northern,industrial energy use,refined liquids,refined liquids,1975,BC,0.0306964
South America_Northern,N fertilizer,gas,gas,1975,BC,6e-07
South America_Northern,resid heating,biomass,biomass,1975,BC,0
South America_Northern,resid heating,gas,gas,1975,BC,2.2e-05
South America_Northern,resid heating,refined liquids,refined liquids,1975,BC,0.0143502
South America_Northern,resid others,biomass,biomass,1975,BC,0
South America_Northern,resid others,gas,gas,1975,BC,2.2e-05
South America_Northern,resid others,refined liquids,refined liquids,1975,BC,0.0143502
South America_Northern,transportation,refined liquids,refined liquids,1975,BC,0.0138607
South America_Northern,comm cooling,gas,gas,1975,OC,0.0001471
South America_Northern,comm heating,biomass,biomass,1975,OC,0.3517304
South America_Northern,comm heating,gas,gas,1975,OC,0.0001471
South America_Northern,comm heating,refined liquids,refined liquids,1975,OC,0.0068707
South America_Northern,comm others,coal,coal,1975,OC,0.4481953
South America_Northern,comm others,gas,gas,1975,OC,0.0001471
South America_Northern,comm others,refined liquids,refined liquids,1975,OC,0.0068707
South America_Northern,electricity,biomass,biomass (conv),1975,OC,0.0370669
South America_Northern,electricity,gas,gas (steam/CT),1975,OC,6.04e-05
South America_Northern,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0006004
South America_Northern,industrial energy use,biomass,biomass,1975,OC,0.0087744
South America_Northern,industrial energy use,gas,gas,1975,OC,3.9e-06
South America_Northern,industrial energy use,refined liquids,refined liquids,1975,OC,0.0097822
South America_Northern,N fertilizer,gas,gas,1975,OC,3.9e-06
South America_Northern,resid heating,biomass,biomass,1975,OC,0
South America_Northern,resid heating,gas,gas,1975,OC,0.0001318
South America_Northern,resid heating,refined liquids,refined liquids,1975,OC,0.0077731
South America_Northern,resid others,biomass,biomass,1975,OC,0
South America_Northern,resid others,gas,gas,1975,OC,0.0001318
South America_Northern,resid others,refined liquids,refined liquids,1975,OC,0.0077731
South America_Northern,transportation,refined liquids,refined liquids,1975,OC,0.0097249
South America_Southern,comm cooling,gas,gas,1975,BC,0
South America_Southern,comm heating,biomass,biomass,1975,BC,0.6321057
South America_Southern,comm heating,gas,gas,1975,BC,0
South America_Southern,comm heating,refined liquids,refined liquids,1975,BC,0.1335088
South America_Southern,comm others,coal,coal,1975,BC,5.4742827
South America_Southern,comm others,gas,gas,1975,BC,0
South America_Southern,comm others,refined liquids,refined liquids,1975,BC,0.1335088
South America_Southern,electricity,biomass,biomass (conv),1975,BC,0.0301495
South America_Southern,electricity,coal,coal (conv pul),1975,BC,0.0002499
South America_Southern,electricity,gas,gas (steam/CT),1975,BC,2.15e-05
South America_Southern,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0028246
South America_Southern,industrial energy use,biomass,biomass,1975,BC,0.0042651
South America_Southern,industrial energy use,coal,coal,1975,BC,0.0334922
South America_Southern,industrial energy use,gas,gas,1975,BC,8e-07
South America_Southern,industrial energy use,refined liquids,refined liquids,1975,BC,0.0427546
South America_Southern,N fertilizer,gas,gas,1975,BC,8e-07
South America_Southern,resid heating,biomass,biomass,1975,BC,0
South America_Southern,resid heating,gas,gas,1975,BC,0.0002184
South America_Southern,resid heating,refined liquids,refined liquids,1975,BC,0.1427187
South America_Southern,resid others,biomass,biomass,1975,BC,0
South America_Southern,resid others,gas,gas,1975,BC,0.0002184
South America_Southern,resid others,refined liquids,refined liquids,1975,BC,0.1427187
South America_Southern,transportation,gas,gas,1975,BC,0
South America_Southern,transportation,refined liquids,refined liquids,1975,BC,0.0381166
South America_Southern,comm cooling,gas,gas,1975,OC,0.0014628
South America_Southern,comm heating,biomass,biomass,1975,OC,3.4980929
South America_Southern,comm heating,gas,gas,1975,OC,0.0014628
South America_Southern,comm heating,refined liquids,refined liquids,1975,OC,0.0683313
South America_Southern,comm others,coal,coal,1975,OC,4.4574732
South America_Southern,comm others,gas,gas,1975,OC,0.0014628
South America_Southern,comm others,refined liquids,refined liquids,1975,OC,0.0683313
South America_Southern,electricity,biomass,biomass (conv),1975,OC,0.0660267
South America_Southern,electricity,coal,coal (conv pul),1975,OC,0.0001221
South America_Southern,electricity,gas,gas (steam/CT),1975,OC,0.0001076
South America_Southern,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0010695
South America_Southern,industrial energy use,biomass,biomass,1975,OC,0.0122212
South America_Southern,industrial energy use,coal,coal,1975,OC,0.0265793
South America_Southern,industrial energy use,gas,gas,1975,OC,5.5e-06
South America_Southern,industrial energy use,refined liquids,refined liquids,1975,OC,0.0136249
South America_Southern,N fertilizer,gas,gas,1975,OC,5.5e-06
South America_Southern,resid heating,biomass,biomass,1975,OC,0
South America_Southern,resid heating,gas,gas,1975,OC,0.0013105
South America_Southern,resid heating,refined liquids,refined liquids,1975,OC,0.077306
South America_Southern,resid others,biomass,biomass,1975,OC,0
South America_Southern,resid others,gas,gas,1975,OC,0.0013105
South America_Southern,resid others,refined liquids,refined liquids,1975,OC,0.077306
South America_Southern,transportation,gas,gas,1975,OC,0
South America_Southern,transportation,refined liquids,refined liquids,1975,OC,0.023281
South Asia,comm heating,gas,gas,1975,BC,0
South Asia,comm heating,refined liquids,refined liquids,1975,BC,0.5105686
South Asia,comm others,biomass,biomass,1975,BC,2.4173193
South Asia,comm others,gas,gas,1975,BC,0
South Asia,comm others,refined liquids,refined liquids,1975,BC,0.5105686
South Asia,electricity,coal,coal (conv pul),1975,BC,0.0001072
South Asia,electricity,gas,gas (steam/CT),1975,BC,9.2e-06
South Asia,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0012114
South Asia,industrial energy use,biomass,biomass,1975,BC,0.0094715
South Asia,industrial energy use,coal,coal,1975,BC,0.0743765
South Asia,industrial energy use,gas,gas,1975,BC,1.7e-06
South Asia,industrial energy use,refined liquids,refined liquids,1975,BC,0.0949456
South Asia,N fertilizer,gas,gas,1975,BC,1.7e-06
South Asia,resid heating,gas,gas,1975,BC,0.0008353
South Asia,resid heating,refined liquids,refined liquids,1975,BC,0.5457895
South Asia,resid others,biomass,biomass,1975,BC,0
South Asia,resid others,coal,coal,1975,BC,0
South Asia,resid others,gas,gas,1975,BC,0.0008353
South Asia,resid others,refined liquids,refined liquids,1975,BC,0.5457895
South Asia,transportation,refined liquids,refined liquids,1975,BC,0.0499774
South Asia,comm heating,gas,gas,1975,OC,0.0055941
South Asia,comm heating,refined liquids,refined liquids,1975,OC,0.2613146
South Asia,comm others,biomass,biomass,1975,OC,13.3775211
South Asia,comm others,gas,gas,1975,OC,0.0055941
South Asia,comm others,refined liquids,refined liquids,1975,OC,0.2613146
South Asia,electricity,coal,coal (conv pul),1975,OC,5.24e-05
South Asia,electricity,gas,gas (steam/CT),1975,OC,4.62e-05
South Asia,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0004587
South Asia,industrial energy use,biomass,biomass,1975,OC,0.0271396
South Asia,industrial energy use,coal,coal,1975,OC,0.0590248
South Asia,industrial energy use,gas,gas,1975,OC,1.22e-05
South Asia,industrial energy use,refined liquids,refined liquids,1975,OC,0.0302568
South Asia,N fertilizer,gas,gas,1975,OC,1.22e-05
South Asia,resid heating,gas,gas,1975,OC,0.0050117
South Asia,resid heating,refined liquids,refined liquids,1975,OC,0.295636
South Asia,resid others,biomass,biomass,1975,OC,0
South Asia,resid others,coal,coal,1975,OC,0
South Asia,resid others,gas,gas,1975,OC,0.0050117
South Asia,resid others,refined liquids,refined liquids,1975,OC,0.295636
South Asia,transportation,refined liquids,refined liquids,1975,OC,0.0359257
South Korea,comm cooling,gas,gas,1975,BC,0
South Korea,comm heating,biomass,biomass,1975,BC,0.0648899
South Korea,comm heating,gas,gas,1975,BC,0
South Korea,comm heating,refined liquids,refined liquids,1975,BC,0.0137056
South Korea,comm others,gas,gas,1975,BC,0
South Korea,comm others,refined liquids,refined liquids,1975,BC,0.0137056
South Korea,district heat,biomass,biomass,1975,BC,0
South Korea,district heat,refined liquids,refined liquids,1975,BC,0
South Korea,electricity,biomass,biomass (conv),1975,BC,0.0864806
South Korea,electricity,coal,coal (conv pul),1975,BC,0.0007168
South Korea,electricity,gas,gas (steam/CT),1975,BC,6.17e-05
South Korea,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0081019
South Korea,industrial energy use,biomass,biomass,1975,BC,0.0060271
South Korea,industrial energy use,coal,coal,1975,BC,0.0473288
South Korea,industrial energy use,gas,gas,1975,BC,1.1e-06
South Korea,industrial energy use,refined liquids,refined liquids,1975,BC,0.0604178
South Korea,N fertilizer,gas,gas,1975,BC,1.1e-06
South Korea,resid heating,biomass,biomass,1975,BC,0
South Korea,resid heating,coal,coal,1975,BC,0
South Korea,resid heating,gas,gas,1975,BC,2.24e-05
South Korea,resid heating,refined liquids,refined liquids,1975,BC,0.014651
South Korea,resid others,coal,coal,1975,BC,0
South Korea,resid others,gas,gas,1975,BC,2.24e-05
South Korea,resid others,refined liquids,refined liquids,1975,BC,0.014651
South Korea,transportation,refined liquids,refined liquids,1975,BC,0.0263534
South Korea,comm cooling,gas,gas,1975,OC,0.0001502
South Korea,comm heating,biomass,biomass,1975,OC,0.3591025
South Korea,comm heating,gas,gas,1975,OC,0.0001502
South Korea,comm heating,refined liquids,refined liquids,1975,OC,0.0070147
South Korea,comm others,gas,gas,1975,OC,0.0001502
South Korea,comm others,refined liquids,refined liquids,1975,OC,0.0070147
South Korea,district heat,biomass,biomass,1975,OC,0
South Korea,district heat,refined liquids,refined liquids,1975,OC,0
South Korea,electricity,biomass,biomass (conv),1975,OC,0.1893902
South Korea,electricity,coal,coal (conv pul),1975,OC,0.0003502
South Korea,electricity,gas,gas (steam/CT),1975,OC,0.0003086
South Korea,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0030677
South Korea,industrial energy use,biomass,biomass,1975,OC,0.0172701
South Korea,industrial energy use,coal,coal,1975,OC,0.0375599
South Korea,industrial energy use,gas,gas,1975,OC,7.8e-06
South Korea,industrial energy use,refined liquids,refined liquids,1975,OC,0.0192537
South Korea,N fertilizer,gas,gas,1975,OC,7.8e-06
South Korea,resid heating,biomass,biomass,1975,OC,0
South Korea,resid heating,coal,coal,1975,OC,0
South Korea,resid heating,gas,gas,1975,OC,0.0001345
South Korea,resid heating,refined liquids,refined liquids,1975,OC,0.007936
South Korea,resid others,coal,coal,1975,OC,0
South Korea,resid others,gas,gas,1975,OC,0.0001345
South Korea,resid others,refined liquids,refined liquids,1975,OC,0.007936
South Korea,transportation,refined liquids,refined liquids,1975,OC,0.0150042
Southeast Asia,comm heating,biomass,biomass,1975,BC,0.0859424
Southeast Asia,comm heating,coal,coal,1975,BC,0.7442947
Southeast Asia,comm heating,gas,gas,1975,BC,0
Southeast Asia,comm heating,refined liquids,refined liquids,1975,BC,0.0181521
Southeast Asia,comm others,biomass,biomass,1975,BC,0.0859424
Southeast Asia,comm others,coal,coal,1975,BC,0.7442947
Southeast Asia,comm others,gas,gas,1975,BC,0
Southeast Asia,comm others,refined liquids,refined liquids,1975,BC,0.0181521
Southeast Asia,electricity,biomass,biomass (conv),1975,BC,0.0117242
Southeast Asia,electricity,coal,coal (conv pul),1975,BC,9.72e-05
Southeast Asia,electricity,gas,gas (steam/CT),1975,BC,8.4e-06
Southeast Asia,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0010984
Southeast Asia,industrial energy use,biomass,biomass,1975,BC,0.0042643
Southeast Asia,industrial energy use,coal,coal,1975,BC,0.0334856
Southeast Asia,industrial energy use,gas,gas,1975,BC,8e-07
Southeast Asia,industrial energy use,refined liquids,refined liquids,1975,BC,0.0427462
Southeast Asia,N fertilizer,coal,coal,1975,BC,0.0334856
Southeast Asia,N fertilizer,gas,gas,1975,BC,8e-07
Southeast Asia,N fertilizer,refined liquids,refined liquids,1975,BC,0.0427462
Southeast Asia,resid heating,biomass,biomass,1975,BC,0
Southeast Asia,resid heating,coal,coal,1975,BC,0
Southeast Asia,resid heating,gas,gas,1975,BC,2.97e-05
Southeast Asia,resid heating,refined liquids,refined liquids,1975,BC,0.0194043
Southeast Asia,resid others,biomass,biomass,1975,BC,0
Southeast Asia,resid others,coal,coal,1975,BC,0
Southeast Asia,resid others,gas,gas,1975,BC,2.97e-05
Southeast Asia,resid others,refined liquids,refined liquids,1975,BC,0.0194043
Southeast Asia,transportation,gas,gas,1975,BC,0
Southeast Asia,transportation,refined liquids,refined liquids,1975,BC,0.0263446
Southeast Asia,comm heating,biomass,biomass,1975,OC,0.4756079
Southeast Asia,comm heating,coal,coal,1975,OC,0.6060472
Southeast Asia,comm heating,gas,gas,1975,OC,0.0001989
Southeast Asia,comm heating,refined liquids,refined liquids,1975,OC,0.0092905
Southeast Asia,comm others,biomass,biomass,1975,OC,0.4756079
Southeast Asia,comm others,coal,coal,1975,OC,0.6060472
Southeast Asia,comm others,gas,gas,1975,OC,0.0001989
Southeast Asia,comm others,refined liquids,refined liquids,1975,OC,0.0092905
Southeast Asia,electricity,biomass,biomass (conv),1975,OC,0.0256756
Southeast Asia,electricity,coal,coal (conv pul),1975,OC,4.75e-05
Southeast Asia,electricity,gas,gas (steam/CT),1975,OC,4.18e-05
Southeast Asia,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0004159
Southeast Asia,industrial energy use,biomass,biomass,1975,OC,0.0122187
Southeast Asia,industrial energy use,coal,coal,1975,OC,0.026574
Southeast Asia,industrial energy use,gas,gas,1975,OC,5.5e-06
Southeast Asia,industrial energy use,refined liquids,refined liquids,1975,OC,0.0136221
Southeast Asia,N fertilizer,coal,coal,1975,OC,0.026574
Southeast Asia,N fertilizer,gas,gas,1975,OC,5.5e-06
Southeast Asia,N fertilizer,refined liquids,refined liquids,1975,OC,0.0136221
Southeast Asia,resid heating,biomass,biomass,1975,OC,0
Southeast Asia,resid heating,coal,coal,1975,OC,0
Southeast Asia,resid heating,gas,gas,1975,OC,0.0001782
Southeast Asia,resid heating,refined liquids,refined liquids,1975,OC,0.0105107
Southeast Asia,resid others,biomass,biomass,1975,OC,0
Southeast Asia,resid others,coal,coal,1975,OC,0
Southeast Asia,resid others,gas,gas,1975,OC,0.0001782
Southeast Asia,resid others,refined liquids,refined liquids,1975,OC,0.0105107
Southeast Asia,transportation,gas,gas,1975,OC,0
Southeast Asia,transportation,refined liquids,refined liquids,1975,OC,0.0128454
Taiwan,comm heating,gas,gas,1975,BC,0
Taiwan,comm heating,refined liquids,refined liquids,1975,BC,0.0175021
Taiwan,comm others,biomass,biomass,1975,BC,0.0828649
Taiwan,comm others,coal,coal,1975,BC,0.7176428
Taiwan,comm others,gas,gas,1975,BC,0
Taiwan,comm others,refined liquids,refined liquids,1975,BC,0.0175021
Taiwan,electricity,biomass,biomass (conv),1975,BC,0.0176724
Taiwan,electricity,coal,coal (conv pul),1975,BC,0.0001465
Taiwan,electricity,gas,gas (steam/CT),1975,BC,1.26e-05
Taiwan,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0016556
Taiwan,industrial energy use,biomass,biomass,1975,BC,0.0047776
Taiwan,industrial energy use,coal,coal,1975,BC,0.0375171
Taiwan,industrial energy use,gas,gas,1975,BC,9e-07
Taiwan,industrial energy use,refined liquids,refined liquids,1975,BC,0.0478926
Taiwan,resid heating,gas,gas,1975,BC,2.86e-05
Taiwan,resid heating,refined liquids,refined liquids,1975,BC,0.0187095
Taiwan,resid others,gas,gas,1975,BC,2.86e-05
Taiwan,resid others,refined liquids,refined liquids,1975,BC,0.0187095
Taiwan,transportation,refined liquids,refined liquids,1975,BC,0.0166548
Taiwan,comm heating,gas,gas,1975,OC,0.0001918
Taiwan,comm heating,refined liquids,refined liquids,1975,OC,0.0089578
Taiwan,comm others,biomass,biomass,1975,OC,0.4585772
Taiwan,comm others,coal,coal,1975,OC,0.5843457
Taiwan,comm others,gas,gas,1975,OC,0.0001918
Taiwan,comm others,refined liquids,refined liquids,1975,OC,0.0089578
Taiwan,electricity,biomass,biomass (conv),1975,OC,0.0387021
Taiwan,electricity,coal,coal (conv pul),1975,OC,7.16e-05
Taiwan,electricity,gas,gas (steam/CT),1975,OC,6.31e-05
Taiwan,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0006269
Taiwan,industrial energy use,biomass,biomass,1975,OC,0.0136898
Taiwan,industrial energy use,coal,coal,1975,OC,0.0297734
Taiwan,industrial energy use,gas,gas,1975,OC,6.2e-06
Taiwan,industrial energy use,refined liquids,refined liquids,1975,OC,0.0152622
Taiwan,resid heating,gas,gas,1975,OC,0.0001718
Taiwan,resid heating,refined liquids,refined liquids,1975,OC,0.0101343
Taiwan,resid others,gas,gas,1975,OC,0.0001718
Taiwan,resid others,refined liquids,refined liquids,1975,OC,0.0101343
Taiwan,transportation,refined liquids,refined liquids,1975,OC,0.0089094
Argentina,comm cooling,gas,gas,1975,BC,0
Argentina,comm heating,gas,gas,1975,BC,0
Argentina,comm heating,refined liquids,refined liquids,1975,BC,0.098255
Argentina,comm others,gas,gas,1975,BC,0
Argentina,comm others,refined liquids,refined liquids,1975,BC,0.098255
Argentina,electricity,biomass,biomass (conv),1975,BC,0.0136051
Argentina,electricity,coal,coal (conv pul),1975,BC,0.0001128
Argentina,electricity,gas,gas (steam/CT),1975,BC,9.7e-06
Argentina,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0012746
Argentina,industrial energy use,biomass,biomass,1975,BC,0.0040602
Argentina,industrial energy use,coal,coal,1975,BC,0.0318831
Argentina,industrial energy use,gas,gas,1975,BC,7e-07
Argentina,industrial energy use,refined liquids,refined liquids,1975,BC,0.0407006
Argentina,N fertilizer,gas,gas,1975,BC,7e-07
Argentina,resid heating,biomass,biomass,1975,BC,0
Argentina,resid heating,gas,gas,1975,BC,0.0001607
Argentina,resid heating,refined liquids,refined liquids,1975,BC,0.1050329
Argentina,resid others,biomass,biomass,1975,BC,0
Argentina,resid others,gas,gas,1975,BC,0.0001607
Argentina,resid others,refined liquids,refined liquids,1975,BC,0.1050329
Argentina,transportation,gas,gas,1975,BC,0
Argentina,transportation,refined liquids,refined liquids,1975,BC,0.0466854
Argentina,comm cooling,gas,gas,1975,OC,0.0010765
Argentina,comm heating,gas,gas,1975,OC,0.0010765
Argentina,comm heating,refined liquids,refined liquids,1975,OC,0.050288
Argentina,comm others,gas,gas,1975,OC,0.0010765
Argentina,comm others,refined liquids,refined liquids,1975,OC,0.050288
Argentina,electricity,biomass,biomass (conv),1975,OC,0.0297948
Argentina,electricity,coal,coal (conv pul),1975,OC,5.51e-05
Argentina,electricity,gas,gas (steam/CT),1975,OC,4.86e-05
Argentina,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0004826
Argentina,industrial energy use,biomass,biomass,1975,OC,0.011634
Argentina,industrial energy use,coal,coal,1975,OC,0.0253023
Argentina,industrial energy use,gas,gas,1975,OC,5.2e-06
Argentina,industrial energy use,refined liquids,refined liquids,1975,OC,0.0129703
Argentina,N fertilizer,gas,gas,1975,OC,5.2e-06
Argentina,resid heating,biomass,biomass,1975,OC,0
Argentina,resid heating,gas,gas,1975,OC,0.0009645
Argentina,resid heating,refined liquids,refined liquids,1975,OC,0.0568928
Argentina,resid others,biomass,biomass,1975,OC,0
Argentina,resid others,gas,gas,1975,OC,0.0009645
Argentina,resid others,refined liquids,refined liquids,1975,OC,0.0568928
Argentina,transportation,gas,gas,1975,OC,0
Argentina,transportation,refined liquids,refined liquids,1975,OC,0.0323173
Colombia,comm cooling,gas,gas,1975,BC,0
Colombia,comm heating,biomass,biomass,1975,BC,0.5502549
Colombia,comm heating,gas,gas,1975,BC,0
Colombia,comm heating,refined liquids,refined liquids,1975,BC,0.1162208
Colombia,comm others,gas,gas,1975,BC,0
Colombia,comm others,refined liquids,refined liquids,1975,BC,0.1162208
Colombia,electricity,biomass,biomass (conv),1975,BC,0.0038483
Colombia,electricity,coal,coal (conv pul),1975,BC,3.19e-05
Colombia,electricity,gas,gas (steam/CT),1975,BC,2.7e-06
Colombia,electricity,refined liquids,refined liquids (steam/CT),1975,BC,0.0003605
Colombia,industrial energy use,biomass,biomass,1975,BC,0.0049242
Colombia,industrial energy use,coal,coal,1975,BC,0.038668
Colombia,industrial energy use,gas,gas,1975,BC,9e-07
Colombia,industrial energy use,refined liquids,refined liquids,1975,BC,0.0493618
Colombia,N fertilizer,gas,gas,1975,BC,9e-07
Colombia,resid heating,biomass,biomass,1975,BC,0
Colombia,resid heating,gas,gas,1975,BC,0.0001901
Colombia,resid heating,refined liquids,refined liquids,1975,BC,0.1242382
Colombia,resid others,biomass,biomass,1975,BC,0
Colombia,resid others,coal,coal,1975,BC,0
Colombia,resid others,gas,gas,1975,BC,0.0001901
Colombia,resid others,refined liquids,refined liquids,1975,BC,0.1242382
Colombia,transportation,coal,coal,1975,BC,0
Colombia,transportation,gas,gas,1975,BC,0
Colombia,transportation,refined liquids,refined liquids,1975,BC,0.0219195
Colombia,comm cooling,gas,gas,1975,OC,0.0012734
Colombia,comm heating,biomass,biomass,1975,OC,3.0451277
Colombia,comm heating,gas,gas,1975,OC,0.0012734
Colombia,comm heating,refined liquids,refined liquids,1975,OC,0.0594831
Colombia,comm others,gas,gas,1975,OC,0.0012734
Colombia,comm others,refined liquids,refined liquids,1975,OC,0.0594831
Colombia,electricity,biomass,biomass (conv),1975,OC,0.0084277
Colombia,electricity,coal,coal (conv pul),1975,OC,1.56e-05
Colombia,electricity,gas,gas (steam/CT),1975,OC,1.37e-05
Colombia,electricity,refined liquids,refined liquids (steam/CT),1975,OC,0.0001365
Colombia,industrial energy use,biomass,biomass,1975,OC,0.0141098
Colombia,industrial energy use,coal,coal,1975,OC,0.0306867
Colombia,industrial energy use,gas,gas,1975,OC,6.3e-06
Colombia,industrial energy use,refined liquids,refined liquids,1975,OC,0.0157304
Colombia,N fertilizer,gas,gas,1975,OC,6.3e-06
Colombia,resid heating,biomass,biomass,1975,OC,0
Colombia,resid heating,gas,gas,1975,OC,0.0011408
Colombia,resid heating,refined liquids,refined liquids,1975,OC,0.0672957
Colombia,resid others,biomass,biomass,1975,OC,0
Colombia,resid others,coal,coal,1975,OC,0
Colombia,resid others,gas,gas,1975,OC,0.0011408
Colombia,resid others,refined liquids,refined liquids,1975,OC,0.0672957
Colombia,transportation,coal,coal,1975,OC,0
Colombia,transportation,gas,gas,1975,OC,0
Colombia,transportation,refined liquids,refined liquids,1975,OC,0.0154861
USA,comm cooling,gas,gas,1990,BC,0
