INPUT_TABLE
Variable ID
GDPCtrlSteep

region,supplysector,subsector,stub.technology,year,Non.CO2,ctrl.name,steepness
Canada,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
Canada,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
Canada,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
Canada,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
Canada,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,N fertilizer,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,N fertilizer,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,resid cooling,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,resid heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,resid heating,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,resid heating,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,resid heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,resid others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,resid others,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,resid others,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,resid others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,transportation,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,transportation,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Central America and Caribbean,comm cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,biomass,biomass (conv),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,coal,coal (conv pul),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,gas,gas (CC),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,gas,gas (steam/CT),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,N fertilizer,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,N fertilizer,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,transportation,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,transportation,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central Asia,comm cooling,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,electricity,biomass,biomass (conv),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,coal,coal (conv pul),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,gas,gas (CC),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,gas,gas (steam/CT),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,N fertilizer,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,N fertilizer,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,resid cooling,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,transportation,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,transportation,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,comm cooling,gas,gas,2010,SO2_2,GDP_control,3.5
China,comm heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,comm heating,coal,coal,2010,SO2_2,GDP_control,3.5
China,comm heating,gas,gas,2010,SO2_2,GDP_control,3.5
China,comm heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,comm others,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,comm others,coal,coal,2010,SO2_2,GDP_control,3.5
China,comm others,gas,gas,2010,SO2_2,GDP_control,3.5
China,comm others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,electricity,biomass,biomass (conv),2010,SO2_2,GDP_control,3.5
China,electricity,coal,coal (conv pul),2010,SO2_2,GDP_control,3.5
China,electricity,gas,gas (CC),2010,SO2_2,GDP_control,3.5
China,electricity,gas,gas (steam/CT),2010,SO2_2,GDP_control,3.5
China,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_2,GDP_control,3.5
China,industrial energy use,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,industrial energy use,coal,coal,2010,SO2_2,GDP_control,3.5
China,industrial energy use,gas,gas,2010,SO2_2,GDP_control,3.5
China,industrial energy use,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,N fertilizer,coal,coal,2010,SO2_2,GDP_control,3.5
China,N fertilizer,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,resid cooling,gas,gas,2010,SO2_2,GDP_control,3.5
China,resid heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,resid heating,coal,coal,2010,SO2_2,GDP_control,3.5
China,resid heating,gas,gas,2010,SO2_2,GDP_control,3.5
China,resid heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,resid others,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,resid others,coal,coal,2010,SO2_2,GDP_control,3.5
China,resid others,gas,gas,2010,SO2_2,GDP_control,3.5
China,resid others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,transportation,gas,gas,2010,SO2_2,GDP_control,3.5
China,transportation,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
EU-12,comm cooling,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-12,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
EU-12,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
EU-12,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
EU-12,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
EU-12,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
EU-12,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-12,industrial energy use,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,industrial energy use,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,industrial energy use,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,N fertilizer,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,N fertilizer,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,resid cooling,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,resid heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-12,resid heating,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,resid heating,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,resid heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,resid others,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-12,resid others,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,resid others,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,resid others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,transportation,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,transportation,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-15,comm cooling,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,comm heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-15,comm heating,coal,coal,2010,SO2_1,GDP_control,3.5
EU-15,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-15,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-15,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
EU-15,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-15,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
EU-15,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
EU-15,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
EU-15,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
EU-15,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
EU-15,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-15,industrial energy use,coal,coal,2010,SO2_1,GDP_control,3.5
EU-15,industrial energy use,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,industrial energy use,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-15,N fertilizer,coal,coal,2010,SO2_1,GDP_control,3.5
EU-15,N fertilizer,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-15,resid cooling,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,resid heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-15,resid heating,coal,coal,2010,SO2_1,GDP_control,3.5
EU-15,resid heating,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,resid heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-15,resid others,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-15,resid others,coal,coal,2010,SO2_1,GDP_control,3.5
EU-15,resid others,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,resid others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-15,transportation,gas,gas,2010,SO2_1,GDP_control,3.5
EU-15,transportation,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm cooling,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm heating,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Eastern,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
Europe_Eastern,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
Europe_Eastern,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
Europe_Eastern,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
Europe_Eastern,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
Europe_Eastern,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Eastern,industrial energy use,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Eastern,industrial energy use,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,industrial energy use,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Eastern,N fertilizer,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Eastern,N fertilizer,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid cooling,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid heating,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid heating,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid others,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid others,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,resid others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Eastern,transportation,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Eastern,transportation,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm cooling,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm heating,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
Europe_Non_EU,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
Europe_Non_EU,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
Europe_Non_EU,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
Europe_Non_EU,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
Europe_Non_EU,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,industrial energy use,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,industrial energy use,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,industrial energy use,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,N fertilizer,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,N fertilizer,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid cooling,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid heating,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid heating,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid others,coal,coal,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid others,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,resid others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,transportation,gas,gas,2010,SO2_1,GDP_control,3.5
Europe_Non_EU,transportation,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm cooling,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm heating,coal,coal,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
European Free Trade Association,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
European Free Trade Association,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
European Free Trade Association,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
European Free Trade Association,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
European Free Trade Association,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
European Free Trade Association,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
European Free Trade Association,industrial energy use,coal,coal,2010,SO2_1,GDP_control,3.5
European Free Trade Association,industrial energy use,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,industrial energy use,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
European Free Trade Association,N fertilizer,coal,coal,2010,SO2_1,GDP_control,3.5
European Free Trade Association,N fertilizer,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid cooling,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid heating,coal,coal,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid heating,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid others,biomass,biomass,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid others,coal,coal,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid others,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,resid others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
European Free Trade Association,transportation,gas,gas,2010,SO2_1,GDP_control,3.5
European Free Trade Association,transportation,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
India,comm cooling,gas,gas,2010,SO2_2,GDP_control,3.5
India,comm heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
India,comm heating,coal,coal,2010,SO2_2,GDP_control,3.5
India,comm heating,gas,gas,2010,SO2_2,GDP_control,3.5
India,comm heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
India,comm others,biomass,biomass,2010,SO2_2,GDP_control,3.5
India,comm others,coal,coal,2010,SO2_2,GDP_control,3.5
India,comm others,gas,gas,2010,SO2_2,GDP_control,3.5
India,comm others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
India,electricity,biomass,biomass (conv),2010,SO2_2,GDP_control,3.5
India,electricity,coal,coal (conv pul),2010,SO2_2,GDP_control,3.5
India,electricity,gas,gas (CC),2010,SO2_2,GDP_control,3.5
India,electricity,gas,gas (steam/CT),2010,SO2_2,GDP_control,3.5
India,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_2,GDP_control,3.5
India,industrial energy use,biomass,biomass,2010,SO2_2,GDP_control,3.5
India,industrial energy use,coal,coal,2010,SO2_2,GDP_control,3.5
India,industrial energy use,gas,gas,2010,SO2_2,GDP_control,3.5
India,industrial energy use,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
India,N fertilizer,coal,coal,2010,SO2_2,GDP_control,3.5
India,N fertilizer,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
India,resid cooling,gas,gas,2010,SO2_2,GDP_control,3.5
India,resid heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
India,resid heating,coal,coal,2010,SO2_2,GDP_control,3.5
India,resid heating,gas,gas,2010,SO2_2,GDP_control,3.5
India,resid heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
India,resid others,biomass,biomass,2010,SO2_2,GDP_control,3.5
India,resid others,coal,coal,2010,SO2_2,GDP_control,3.5
India,resid others,gas,gas,2010,SO2_2,GDP_control,3.5
India,resid others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
India,transportation,gas,gas,2010,SO2_2,GDP_control,3.5
India,transportation,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Indonesia,comm cooling,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,comm heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
Indonesia,comm heating,coal,coal,2010,SO2_2,GDP_control,3.5
Indonesia,comm heating,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,comm heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Indonesia,comm others,biomass,biomass,2010,SO2_2,GDP_control,3.5
Indonesia,comm others,coal,coal,2010,SO2_2,GDP_control,3.5
Indonesia,comm others,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,comm others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Indonesia,electricity,biomass,biomass (conv),2010,SO2_2,GDP_control,3.5
Indonesia,electricity,coal,coal (conv pul),2010,SO2_2,GDP_control,3.5
Indonesia,electricity,gas,gas (CC),2010,SO2_2,GDP_control,3.5
Indonesia,electricity,gas,gas (steam/CT),2010,SO2_2,GDP_control,3.5
Indonesia,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_2,GDP_control,3.5
Indonesia,industrial energy use,biomass,biomass,2010,SO2_2,GDP_control,3.5
Indonesia,industrial energy use,coal,coal,2010,SO2_2,GDP_control,3.5
Indonesia,industrial energy use,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,industrial energy use,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Indonesia,N fertilizer,coal,coal,2010,SO2_2,GDP_control,3.5
Indonesia,N fertilizer,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Indonesia,resid cooling,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,resid heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
Indonesia,resid heating,coal,coal,2010,SO2_2,GDP_control,3.5
Indonesia,resid heating,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,resid heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Indonesia,resid others,biomass,biomass,2010,SO2_2,GDP_control,3.5
Indonesia,resid others,coal,coal,2010,SO2_2,GDP_control,3.5
Indonesia,resid others,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,resid others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Indonesia,transportation,gas,gas,2010,SO2_2,GDP_control,3.5
Indonesia,transportation,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Japan,comm cooling,gas,gas,2010,SO2_2,GDP_control,3.5
Japan,comm heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
Japan,comm heating,coal,coal,2010,SO2_2,GDP_control,3.5
Japan,comm heating,gas,gas,2010,SO2_2,GDP_control,3.5
Japan,comm heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Japan,comm others,biomass,biomass,2010,SO2_2,GDP_control,3.5
Japan,comm others,coal,coal,2010,SO2_2,GDP_control,3.5
Japan,comm others,gas,gas,2010,SO2_2,GDP_control,3.5
Japan,comm others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Japan,electricity,biomass,biomass (conv),2010,SO2_2,GDP_control,3.5
Japan,electricity,coal,coal (conv pul),2010,SO2_2,GDP_control,3.5
Japan,electricity,gas,gas (CC),2010,SO2_2,GDP_control,3.5
Japan,electricity,gas,gas (steam/CT),2010,SO2_2,GDP_control,3.5
Japan,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_2,GDP_control,3.5
Japan,industrial energy use,biomass,biomass,2010,SO2_2,GDP_control,3.5
Japan,industrial energy use,coal,coal,2010,SO2_2,GDP_control,3.5
Japan,industrial energy use,gas,gas,2010,SO2_2,GDP_control,3.5
Japan,industrial energy use,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Japan,N fertilizer,coal,coal,2010,SO2_2,GDP_control,3.5
Japan,N fertilizer,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Japan,resid cooling,gas,gas,2010,SO2_2,GDP_control,3.5
