INPUT_TABLE
Variable ID
GDPCtrlMax

region,supplysector,subsector,stub.technology,year,Non.CO2,ctrl.name,max.reduction
Southeast Asia,refining,biomass liquids,sugar cane ethanol,2015,SO2_2,GDP_control,25
Southeast Asia,refining,biomass liquids,biodiesel,2015,SO2_2,GDP_control,25
Southeast Asia,electricity,coal,coal (IGCC),2015,SO2_2,GDP_control,0
Southeast Asia,electricity,coal,coal (IGCC CCS),2015,SO2_2,GDP_control,0
Southeast Asia,electricity,gas,gas (CC),2015,SO2_2,GDP_control,10
Southeast Asia,electricity,gas,gas (CC CCS),2015,SO2_2,GDP_control,10
Southeast Asia,electricity,refined liquids,refined liquids (IGCC),2015,SO2_2,GDP_control,100
Southeast Asia,electricity,refined liquids,refined liquids (IGCC CCS),2015,SO2_2,GDP_control,50
Southeast Asia,electricity,biomass,biomass (IGCC),2015,SO2_2,GDP_control,0
Southeast Asia,electricity,biomass,biomass (IGCC CCS),2015,SO2_2,GDP_control,0
Southeast Asia,H2 central production,coal,coal chemical,2015,SO2_2,GDP_control,10
Southeast Asia,H2 central production,coal,coal chemical CCS,2015,SO2_2,GDP_control,10
Southeast Asia,H2 central production,biomass,biomass to H2,2015,SO2_2,GDP_control,10
Southeast Asia,H2 central production,biomass,biomass to H2 CCS,2015,SO2_2,GDP_control,10
Taiwan,refining,coal to liquids,coal to liquids,2015,SO2_2,GDP_control,25
Taiwan,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_2,GDP_control,25
Taiwan,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_2,GDP_control,25
Taiwan,refining,gas to liquids,gas to liquids,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,cellulosic ethanol,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,FT biofuels,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,corn ethanol,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,sugar cane ethanol,2015,SO2_2,GDP_control,25
Taiwan,refining,biomass liquids,biodiesel,2015,SO2_2,GDP_control,25
Taiwan,electricity,coal,coal (IGCC),2015,SO2_2,GDP_control,0
Taiwan,electricity,coal,coal (IGCC CCS),2015,SO2_2,GDP_control,0
Taiwan,electricity,gas,gas (CC),2015,SO2_2,GDP_control,10
Taiwan,electricity,gas,gas (CC CCS),2015,SO2_2,GDP_control,10
Taiwan,electricity,refined liquids,refined liquids (IGCC),2015,SO2_2,GDP_control,100
Taiwan,electricity,refined liquids,refined liquids (IGCC CCS),2015,SO2_2,GDP_control,50
Taiwan,electricity,biomass,biomass (IGCC),2015,SO2_2,GDP_control,0
Taiwan,electricity,biomass,biomass (IGCC CCS),2015,SO2_2,GDP_control,0
Taiwan,H2 central production,coal,coal chemical,2015,SO2_2,GDP_control,10
Taiwan,H2 central production,coal,coal chemical CCS,2015,SO2_2,GDP_control,10
Taiwan,H2 central production,biomass,biomass to H2,2015,SO2_2,GDP_control,10
Taiwan,H2 central production,biomass,biomass to H2 CCS,2015,SO2_2,GDP_control,10
USA,refining,coal to liquids,coal to liquids,2015,SO2_1,GDP_control,25
USA,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_1,GDP_control,25
USA,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_1,GDP_control,25
USA,refining,gas to liquids,gas to liquids,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,cellulosic ethanol,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,FT biofuels,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,corn ethanol,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,sugar cane ethanol,2015,SO2_1,GDP_control,25
USA,refining,biomass liquids,biodiesel,2015,SO2_1,GDP_control,25
USA,electricity,coal,coal (IGCC),2015,SO2_1,GDP_control,0
USA,electricity,coal,coal (IGCC CCS),2015,SO2_1,GDP_control,0
USA,electricity,gas,gas (CC),2015,SO2_1,GDP_control,10
USA,electricity,gas,gas (CC CCS),2015,SO2_1,GDP_control,10
USA,electricity,refined liquids,refined liquids (IGCC),2015,SO2_1,GDP_control,100
USA,electricity,refined liquids,refined liquids (IGCC CCS),2015,SO2_1,GDP_control,50
USA,electricity,biomass,biomass (IGCC),2015,SO2_1,GDP_control,0
USA,electricity,biomass,biomass (IGCC CCS),2015,SO2_1,GDP_control,0
USA,H2 central production,coal,coal chemical,2015,SO2_1,GDP_control,10
USA,H2 central production,coal,coal chemical CCS,2015,SO2_1,GDP_control,10
USA,H2 central production,biomass,biomass to H2,2015,SO2_1,GDP_control,10
USA,H2 central production,biomass,biomass to H2 CCS,2015,SO2_1,GDP_control,10
Africa_Eastern,refining,coal to liquids,coal to liquids,2015,NOx,GDP_control,46
Africa_Eastern,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,GDP_control,46
Africa_Eastern,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,GDP_control,46
Africa_Eastern,refining,gas to liquids,gas to liquids,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,cellulosic ethanol,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,FT biofuels,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,corn ethanol,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,sugar cane ethanol,2015,NOx,GDP_control,46
Africa_Eastern,refining,biomass liquids,biodiesel,2015,NOx,GDP_control,46
Africa_Eastern,electricity,coal,coal (IGCC),2015,NOx,GDP_control,40
Africa_Eastern,electricity,coal,coal (IGCC CCS),2015,NOx,GDP_control,40
Africa_Eastern,electricity,gas,gas (CC),2015,NOx,GDP_control,55
Africa_Eastern,electricity,gas,gas (CC CCS),2015,NOx,GDP_control,55
Africa_Eastern,electricity,refined liquids,refined liquids (IGCC),2015,NOx,GDP_control,10
Africa_Eastern,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,GDP_control,82
Africa_Eastern,electricity,biomass,biomass (IGCC),2015,NOx,GDP_control,10
Africa_Eastern,electricity,biomass,biomass (IGCC CCS),2015,NOx,GDP_control,10
Africa_Eastern,H2 central production,coal,coal chemical,2015,NOx,GDP_control,82
Africa_Eastern,H2 central production,coal,coal chemical CCS,2015,NOx,GDP_control,82
Africa_Eastern,H2 central production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Eastern,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,GDP_control,23.5
Africa_Eastern,H2 central production,biomass,biomass to H2,2015,NOx,GDP_control,82
Africa_Eastern,H2 central production,biomass,biomass to H2 CCS,2015,NOx,GDP_control,82
Africa_Eastern,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Eastern,refining,coal to liquids,coal to liquids,2015,CO,GDP_control,80
Africa_Eastern,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,GDP_control,80
Africa_Eastern,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,GDP_control,80
Africa_Eastern,refining,gas to liquids,gas to liquids,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,cellulosic ethanol,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,FT biofuels,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,corn ethanol,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,sugar cane ethanol,2015,CO,GDP_control,80
Africa_Eastern,refining,biomass liquids,biodiesel,2015,CO,GDP_control,80
Africa_Eastern,H2 central production,coal,coal chemical,2015,CO,GDP_control,80
Africa_Eastern,H2 central production,coal,coal chemical CCS,2015,CO,GDP_control,80
Africa_Eastern,H2 central production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Eastern,H2 central production,gas,natural gas steam reforming CCS,2015,CO,GDP_control,15
Africa_Eastern,H2 central production,biomass,biomass to H2,2015,CO,GDP_control,80
Africa_Eastern,H2 central production,biomass,biomass to H2 CCS,2015,CO,GDP_control,80
Africa_Eastern,H2 forecourt production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Eastern,electricity,coal,coal (IGCC),2015,BC,GDP_control,0
Africa_Eastern,electricity,coal,coal (IGCC CCS),2015,BC,GDP_control,0
Africa_Eastern,electricity,gas,gas (CC),2015,BC,GDP_control,50
Africa_Eastern,electricity,gas,gas (CC CCS),2015,BC,GDP_control,50
Africa_Eastern,electricity,refined liquids,refined liquids (IGCC),2015,BC,GDP_control,100
Africa_Eastern,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,GDP_control,50
Africa_Eastern,electricity,biomass,biomass (IGCC),2015,BC,GDP_control,0
Africa_Eastern,electricity,biomass,biomass (IGCC CCS),2015,BC,GDP_control,0
Africa_Eastern,electricity,coal,coal (IGCC),2015,OC,GDP_control,0
Africa_Eastern,electricity,coal,coal (IGCC CCS),2015,OC,GDP_control,0
Africa_Eastern,electricity,gas,gas (CC),2015,OC,GDP_control,50
Africa_Eastern,electricity,gas,gas (CC CCS),2015,OC,GDP_control,50
Africa_Eastern,electricity,refined liquids,refined liquids (IGCC),2015,OC,GDP_control,100
Africa_Eastern,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,GDP_control,50
Africa_Eastern,electricity,biomass,biomass (IGCC),2015,OC,GDP_control,0
Africa_Eastern,electricity,biomass,biomass (IGCC CCS),2015,OC,GDP_control,0
Africa_Northern,refining,coal to liquids,coal to liquids,2015,NOx,GDP_control,46
Africa_Northern,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,GDP_control,46
Africa_Northern,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,GDP_control,46
Africa_Northern,refining,gas to liquids,gas to liquids,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,cellulosic ethanol,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,FT biofuels,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,corn ethanol,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,sugar cane ethanol,2015,NOx,GDP_control,46
Africa_Northern,refining,biomass liquids,biodiesel,2015,NOx,GDP_control,46
Africa_Northern,electricity,coal,coal (IGCC),2015,NOx,GDP_control,40
Africa_Northern,electricity,coal,coal (IGCC CCS),2015,NOx,GDP_control,40
Africa_Northern,electricity,gas,gas (CC),2015,NOx,GDP_control,55
Africa_Northern,electricity,gas,gas (CC CCS),2015,NOx,GDP_control,55
Africa_Northern,electricity,refined liquids,refined liquids (IGCC),2015,NOx,GDP_control,10
Africa_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,GDP_control,82
Africa_Northern,electricity,biomass,biomass (IGCC),2015,NOx,GDP_control,10
Africa_Northern,electricity,biomass,biomass (IGCC CCS),2015,NOx,GDP_control,10
Africa_Northern,H2 central production,coal,coal chemical,2015,NOx,GDP_control,82
Africa_Northern,H2 central production,coal,coal chemical CCS,2015,NOx,GDP_control,82
Africa_Northern,H2 central production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Northern,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,GDP_control,23.5
Africa_Northern,H2 central production,biomass,biomass to H2,2015,NOx,GDP_control,82
Africa_Northern,H2 central production,biomass,biomass to H2 CCS,2015,NOx,GDP_control,82
Africa_Northern,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Northern,refining,coal to liquids,coal to liquids,2015,CO,GDP_control,80
Africa_Northern,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,GDP_control,80
Africa_Northern,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,GDP_control,80
Africa_Northern,refining,gas to liquids,gas to liquids,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,cellulosic ethanol,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,FT biofuels,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,corn ethanol,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,sugar cane ethanol,2015,CO,GDP_control,80
Africa_Northern,refining,biomass liquids,biodiesel,2015,CO,GDP_control,80
Africa_Northern,H2 central production,coal,coal chemical,2015,CO,GDP_control,80
Africa_Northern,H2 central production,coal,coal chemical CCS,2015,CO,GDP_control,80
Africa_Northern,H2 central production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Northern,H2 central production,gas,natural gas steam reforming CCS,2015,CO,GDP_control,15
Africa_Northern,H2 central production,biomass,biomass to H2,2015,CO,GDP_control,80
Africa_Northern,H2 central production,biomass,biomass to H2 CCS,2015,CO,GDP_control,80
Africa_Northern,H2 forecourt production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Northern,electricity,coal,coal (IGCC),2015,BC,GDP_control,0
Africa_Northern,electricity,coal,coal (IGCC CCS),2015,BC,GDP_control,0
Africa_Northern,electricity,gas,gas (CC),2015,BC,GDP_control,50
Africa_Northern,electricity,gas,gas (CC CCS),2015,BC,GDP_control,50
Africa_Northern,electricity,refined liquids,refined liquids (IGCC),2015,BC,GDP_control,100
Africa_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,GDP_control,50
Africa_Northern,electricity,biomass,biomass (IGCC),2015,BC,GDP_control,0
Africa_Northern,electricity,biomass,biomass (IGCC CCS),2015,BC,GDP_control,0
Africa_Northern,electricity,coal,coal (IGCC),2015,OC,GDP_control,0
Africa_Northern,electricity,coal,coal (IGCC CCS),2015,OC,GDP_control,0
Africa_Northern,electricity,gas,gas (CC),2015,OC,GDP_control,50
Africa_Northern,electricity,gas,gas (CC CCS),2015,OC,GDP_control,50
Africa_Northern,electricity,refined liquids,refined liquids (IGCC),2015,OC,GDP_control,100
Africa_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,GDP_control,50
Africa_Northern,electricity,biomass,biomass (IGCC),2015,OC,GDP_control,0
Africa_Northern,electricity,biomass,biomass (IGCC CCS),2015,OC,GDP_control,0
Africa_Southern,refining,coal to liquids,coal to liquids,2015,NOx,GDP_control,46
Africa_Southern,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,GDP_control,46
Africa_Southern,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,GDP_control,46
Africa_Southern,refining,gas to liquids,gas to liquids,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,cellulosic ethanol,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,FT biofuels,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,corn ethanol,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,sugar cane ethanol,2015,NOx,GDP_control,46
Africa_Southern,refining,biomass liquids,biodiesel,2015,NOx,GDP_control,46
Africa_Southern,electricity,coal,coal (IGCC),2015,NOx,GDP_control,40
Africa_Southern,electricity,coal,coal (IGCC CCS),2015,NOx,GDP_control,40
Africa_Southern,electricity,gas,gas (CC),2015,NOx,GDP_control,55
Africa_Southern,electricity,gas,gas (CC CCS),2015,NOx,GDP_control,55
Africa_Southern,electricity,refined liquids,refined liquids (IGCC),2015,NOx,GDP_control,10
Africa_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,GDP_control,82
Africa_Southern,electricity,biomass,biomass (IGCC),2015,NOx,GDP_control,10
Africa_Southern,electricity,biomass,biomass (IGCC CCS),2015,NOx,GDP_control,10
Africa_Southern,H2 central production,coal,coal chemical,2015,NOx,GDP_control,82
Africa_Southern,H2 central production,coal,coal chemical CCS,2015,NOx,GDP_control,82
Africa_Southern,H2 central production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Southern,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,GDP_control,23.5
Africa_Southern,H2 central production,biomass,biomass to H2,2015,NOx,GDP_control,82
Africa_Southern,H2 central production,biomass,biomass to H2 CCS,2015,NOx,GDP_control,82
Africa_Southern,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Southern,refining,coal to liquids,coal to liquids,2015,CO,GDP_control,80
Africa_Southern,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,GDP_control,80
Africa_Southern,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,GDP_control,80
Africa_Southern,refining,gas to liquids,gas to liquids,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,cellulosic ethanol,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,FT biofuels,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,corn ethanol,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,sugar cane ethanol,2015,CO,GDP_control,80
Africa_Southern,refining,biomass liquids,biodiesel,2015,CO,GDP_control,80
Africa_Southern,H2 central production,coal,coal chemical,2015,CO,GDP_control,80
Africa_Southern,H2 central production,coal,coal chemical CCS,2015,CO,GDP_control,80
Africa_Southern,H2 central production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Southern,H2 central production,gas,natural gas steam reforming CCS,2015,CO,GDP_control,15
Africa_Southern,H2 central production,biomass,biomass to H2,2015,CO,GDP_control,80
Africa_Southern,H2 central production,biomass,biomass to H2 CCS,2015,CO,GDP_control,80
Africa_Southern,H2 forecourt production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Southern,electricity,coal,coal (IGCC),2015,BC,GDP_control,0
Africa_Southern,electricity,coal,coal (IGCC CCS),2015,BC,GDP_control,0
Africa_Southern,electricity,gas,gas (CC),2015,BC,GDP_control,50
Africa_Southern,electricity,gas,gas (CC CCS),2015,BC,GDP_control,50
Africa_Southern,electricity,refined liquids,refined liquids (IGCC),2015,BC,GDP_control,100
Africa_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,GDP_control,50
Africa_Southern,electricity,biomass,biomass (IGCC),2015,BC,GDP_control,0
Africa_Southern,electricity,biomass,biomass (IGCC CCS),2015,BC,GDP_control,0
Africa_Southern,electricity,coal,coal (IGCC),2015,OC,GDP_control,0
Africa_Southern,electricity,coal,coal (IGCC CCS),2015,OC,GDP_control,0
Africa_Southern,electricity,gas,gas (CC),2015,OC,GDP_control,50
Africa_Southern,electricity,gas,gas (CC CCS),2015,OC,GDP_control,50
Africa_Southern,electricity,refined liquids,refined liquids (IGCC),2015,OC,GDP_control,100
Africa_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,GDP_control,50
Africa_Southern,electricity,biomass,biomass (IGCC),2015,OC,GDP_control,0
Africa_Southern,electricity,biomass,biomass (IGCC CCS),2015,OC,GDP_control,0
Africa_Western,refining,coal to liquids,coal to liquids,2015,NOx,GDP_control,46
Africa_Western,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,GDP_control,46
Africa_Western,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,GDP_control,46
Africa_Western,refining,gas to liquids,gas to liquids,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,cellulosic ethanol,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,FT biofuels,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,corn ethanol,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,sugar cane ethanol,2015,NOx,GDP_control,46
Africa_Western,refining,biomass liquids,biodiesel,2015,NOx,GDP_control,46
Africa_Western,electricity,coal,coal (IGCC),2015,NOx,GDP_control,40
Africa_Western,electricity,coal,coal (IGCC CCS),2015,NOx,GDP_control,40
Africa_Western,electricity,gas,gas (CC),2015,NOx,GDP_control,55
Africa_Western,electricity,gas,gas (CC CCS),2015,NOx,GDP_control,55
Africa_Western,electricity,refined liquids,refined liquids (IGCC),2015,NOx,GDP_control,10
Africa_Western,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,GDP_control,82
Africa_Western,electricity,biomass,biomass (IGCC),2015,NOx,GDP_control,10
Africa_Western,electricity,biomass,biomass (IGCC CCS),2015,NOx,GDP_control,10
Africa_Western,H2 central production,coal,coal chemical,2015,NOx,GDP_control,82
Africa_Western,H2 central production,coal,coal chemical CCS,2015,NOx,GDP_control,82
Africa_Western,H2 central production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Western,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,GDP_control,23.5
Africa_Western,H2 central production,biomass,biomass to H2,2015,NOx,GDP_control,82
Africa_Western,H2 central production,biomass,biomass to H2 CCS,2015,NOx,GDP_control,82
Africa_Western,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,GDP_control,23.5
Africa_Western,refining,coal to liquids,coal to liquids,2015,CO,GDP_control,80
Africa_Western,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,GDP_control,80
Africa_Western,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,GDP_control,80
Africa_Western,refining,gas to liquids,gas to liquids,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,cellulosic ethanol,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,FT biofuels,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,corn ethanol,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,sugar cane ethanol,2015,CO,GDP_control,80
Africa_Western,refining,biomass liquids,biodiesel,2015,CO,GDP_control,80
Africa_Western,H2 central production,coal,coal chemical,2015,CO,GDP_control,80
Africa_Western,H2 central production,coal,coal chemical CCS,2015,CO,GDP_control,80
Africa_Western,H2 central production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Western,H2 central production,gas,natural gas steam reforming CCS,2015,CO,GDP_control,15
Africa_Western,H2 central production,biomass,biomass to H2,2015,CO,GDP_control,80
Africa_Western,H2 central production,biomass,biomass to H2 CCS,2015,CO,GDP_control,80
Africa_Western,H2 forecourt production,gas,natural gas steam reforming,2015,CO,GDP_control,15
Africa_Western,electricity,coal,coal (IGCC),2015,BC,GDP_control,0
Africa_Western,electricity,coal,coal (IGCC CCS),2015,BC,GDP_control,0
Africa_Western,electricity,gas,gas (CC),2015,BC,GDP_control,50
Africa_Western,electricity,gas,gas (CC CCS),2015,BC,GDP_control,50
Africa_Western,electricity,refined liquids,refined liquids (IGCC),2015,BC,GDP_control,100
Africa_Western,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,GDP_control,50
Africa_Western,electricity,biomass,biomass (IGCC),2015,BC,GDP_control,0
Africa_Western,electricity,biomass,biomass (IGCC CCS),2015,BC,GDP_control,0
Africa_Western,electricity,coal,coal (IGCC),2015,OC,GDP_control,0
Africa_Western,electricity,coal,coal (IGCC CCS),2015,OC,GDP_control,0
Africa_Western,electricity,gas,gas (CC),2015,OC,GDP_control,50
Africa_Western,electricity,gas,gas (CC CCS),2015,OC,GDP_control,50
Africa_Western,electricity,refined liquids,refined liquids (IGCC),2015,OC,GDP_control,100
Africa_Western,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,GDP_control,50
Africa_Western,electricity,biomass,biomass (IGCC),2015,OC,GDP_control,0
Africa_Western,electricity,biomass,biomass (IGCC CCS),2015,OC,GDP_control,0
Argentina,refining,coal to liquids,coal to liquids,2015,NOx,GDP_control,46
Argentina,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,GDP_control,46
Argentina,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,GDP_control,46
Argentina,refining,gas to liquids,gas to liquids,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,cellulosic ethanol,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,FT biofuels,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,corn ethanol,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,sugar cane ethanol,2015,NOx,GDP_control,46
Argentina,refining,biomass liquids,biodiesel,2015,NOx,GDP_control,46
Argentina,electricity,coal,coal (IGCC),2015,NOx,GDP_control,40
