# File: UCD_trn_data_SSP5.csv
# Title: SSP5 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP5
# Source: Mishra et al. 2013
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn 
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Latin America,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,602.9961,653.2457667,703.4954333,753.7451,816.5572,879.3693,942.1814,1020.696533,1099.211667,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268
Latin America,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,602.9961,653.2457667,703.4954333,753.7451,816.5572,879.3693,942.1814,1020.696533,1099.211667,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268
Latin America,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,602.9961,653.2457667,703.4954333,753.7451,816.5572,879.3693,942.1814,1020.696533,1099.211667,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268
Latin America,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,602.9961,653.2457667,703.4954333,753.7451,816.5572,879.3693,942.1814,1020.696533,1099.211667,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,602.9961,653.2457667,703.4954333,753.7451,816.5572,879.3693,942.1814,1020.696533,1099.211667,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268,1177.7268
Latin America,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1061.8978,1150.3893,1238.8808,1327.3723,1437.986667,1548.601033,1659.2154,1797.483333,1935.751267,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1061.8978,1150.3893,1238.8808,1327.3723,1437.986667,1548.601033,1659.2154,1797.483333,1935.751267,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192
Latin America,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1061.8978,1150.3893,1238.8808,1327.3723,1437.986667,1548.601033,1659.2154,1797.483333,1935.751267,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1061.8978,1150.3893,1238.8808,1327.3723,1437.986667,1548.601033,1659.2154,1797.483333,1935.751267,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1061.8978,1150.3893,1238.8808,1327.3723,1437.986667,1548.601033,1659.2154,1797.483333,1935.751267,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192,2074.0192
Latin America,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1418.1371,1536.3152,1654.4933,1772.6714,1920.394,2068.1166,2215.8392,2400.492467,2585.145733,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1418.1371,1536.3152,1654.4933,1772.6714,1920.394,2068.1166,2215.8392,2400.492467,2585.145733,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799
Latin America,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1418.1371,1536.3152,1654.4933,1772.6714,1920.394,2068.1166,2215.8392,2400.492467,2585.145733,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1418.1371,1536.3152,1654.4933,1772.6714,1920.394,2068.1166,2215.8392,2400.492467,2585.145733,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1418.1371,1536.3152,1654.4933,1772.6714,1920.394,2068.1166,2215.8392,2400.492467,2585.145733,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799,2769.799
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071,42.5071
Middle East,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,408.7077,442.7666667,476.8256333,510.8846,553.4583,596.032,638.6057,691.8228333,745.0399667,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,408.7077,442.7666667,476.8256333,510.8846,553.4583,596.032,638.6057,691.8228333,745.0399667,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571
Middle East,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,408.7077,442.7666667,476.8256333,510.8846,553.4583,596.032,638.6057,691.8228333,745.0399667,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,408.7077,442.7666667,476.8256333,510.8846,553.4583,596.032,638.6057,691.8228333,745.0399667,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,408.7077,442.7666667,476.8256333,510.8846,553.4583,596.032,638.6057,691.8228333,745.0399667,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571,798.2571
Middle East,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,741.6437,803.4473333,865.2509667,927.0546,1004.309133,1081.563667,1158.8182,1255.3864,1351.9546,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,741.6437,803.4473333,865.2509667,927.0546,1004.309133,1081.563667,1158.8182,1255.3864,1351.9546,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228
Middle East,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,741.6437,803.4473333,865.2509667,927.0546,1004.309133,1081.563667,1158.8182,1255.3864,1351.9546,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,741.6437,803.4473333,865.2509667,927.0546,1004.309133,1081.563667,1158.8182,1255.3864,1351.9546,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,741.6437,803.4473333,865.2509667,927.0546,1004.309133,1081.563667,1158.8182,1255.3864,1351.9546,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228,1448.5228
Middle East,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1239.8996,1343.224567,1446.549533,1549.8745,1679.030733,1808.186967,1937.3432,2098.788433,2260.233667,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1239.8996,1343.224567,1446.549533,1549.8745,1679.030733,1808.186967,1937.3432,2098.788433,2260.233667,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789
Middle East,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1239.8996,1343.224567,1446.549533,1549.8745,1679.030733,1808.186967,1937.3432,2098.788433,2260.233667,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1239.8996,1343.224567,1446.549533,1549.8745,1679.030733,1808.186967,1937.3432,2098.788433,2260.233667,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1239.8996,1343.224567,1446.549533,1549.8745,1679.030733,1808.186967,1937.3432,2098.788433,2260.233667,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789,2421.6789
Middle East,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1832.2961,1984.987433,2137.678767,2290.3701,2481.2343,2672.0985,2862.9627,3101.5429,3340.1231,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1832.2961,1984.987433,2137.678767,2290.3701,2481.2343,2672.0985,2862.9627,3101.5429,3340.1231,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1832.2961,1984.987433,2137.678767,2290.3701,2481.2343,2672.0985,2862.9627,3101.5429,3340.1231,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1832.2961,1984.987433,2137.678767,2290.3701,2481.2343,2672.0985,2862.9627,3101.5429,3340.1231,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1832.2961,1984.987433,2137.678767,2290.3701,2481.2343,2672.0985,2862.9627,3101.5429,3340.1231,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033,3578.7033
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,20.6673,22.38956667,24.11183333,25.8341,27.98693333,30.13976667,32.2926,34.98366667,37.67473333,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,20.6673,22.38956667,24.11183333,25.8341,27.98693333,30.13976667,32.2926,34.98366667,37.67473333,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658,40.3658
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,28.9342,31.34536667,33.75653333,36.1677,39.1817,42.1957,45.2097,48.97716667,52.74463333,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,28.9342,31.34536667,33.75653333,36.1677,39.1817,42.1957,45.2097,48.97716667,52.74463333,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121,56.5121
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,37.2011,40.3012,43.4013,46.5014,50.3765,54.2516,58.1267,62.9706,67.8145,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,37.2011,40.3012,43.4013,46.5014,50.3765,54.2516,58.1267,62.9706,67.8145,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584,72.6584
Southeast Asia,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,173.3565,187.8043333,202.2521667,216.7,234.7566667,252.8133333,270.87,293.4433333,316.0166667,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,173.3565,187.8043333,202.2521667,216.7,234.7566667,252.8133333,270.87,293.4433333,316.0166667,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,173.3565,187.8043333,202.2521667,216.7,234.7566667,252.8133333,270.87,293.4433333,316.0166667,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,173.3565,187.8043333,202.2521667,216.7,234.7566667,252.8133333,270.87,293.4433333,316.0166667,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,173.3565,187.8043333,202.2521667,216.7,234.7566667,252.8133333,270.87,293.4433333,316.0166667,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59,338.59
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,314.5739,340.7892667,367.0046333,393.22,425.9866667,458.7533333,491.52,532.48,573.44,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,314.5739,340.7892667,367.0046333,393.22,425.9866667,458.7533333,491.52,532.48,573.44,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,314.5739,340.7892667,367.0046333,393.22,425.9866667,458.7533333,491.52,532.48,573.44,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,314.5739,340.7892667,367.0046333,393.22,425.9866667,458.7533333,491.52,532.48,573.44,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,314.5739,340.7892667,367.0046333,393.22,425.9866667,458.7533333,491.52,532.48,573.44,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4,614.4
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,525.913,569.7386667,613.5643333,657.39,712.1733333,766.9566667,821.74,890.2166667,958.6933333,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,525.913,569.7386667,613.5643333,657.39,712.1733333,766.9566667,821.74,890.2166667,958.6933333,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,525.913,569.7386667,613.5643333,657.39,712.1733333,766.9566667,821.74,890.2166667,958.6933333,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,525.913,569.7386667,613.5643333,657.39,712.1733333,766.9566667,821.74,890.2166667,958.6933333,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,525.913,569.7386667,613.5643333,657.39,712.1733333,766.9566667,821.74,890.2166667,958.6933333,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17,1027.17
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,647.6522,701.6248,755.5974,809.57,877.0333333,944.4966667,1011.96,1096.29,1180.62,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,647.6522,701.6248,755.5974,809.57,877.0333333,944.4966667,1011.96,1096.29,1180.62,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,647.6522,701.6248,755.5974,809.57,877.0333333,944.4966667,1011.96,1096.29,1180.62,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,647.6522,701.6248,755.5974,809.57,877.0333333,944.4966667,1011.96,1096.29,1180.62,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,647.6522,701.6248,755.5974,809.57,877.0333333,944.4966667,1011.96,1096.29,1180.62,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95,1264.95
USA,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941
USA,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941,412.5941
USA,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
USA,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
USA,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
USA,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
USA,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
USA,Passenger,LDV_4W,Midsize Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565
USA,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565
USA,Passenger,LDV_4W,Midsize Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565
USA,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565
USA,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565
USA,Passenger,LDV_4W,Large Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847
USA,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847
USA,Passenger,LDV_4W,Large Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847
USA,Passenger,LDV_4W,Large Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847
USA,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847
USA,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728
USA,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728
USA,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728
USA,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728
USA,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728
Western Europe,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758
Western Europe,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758,97.3758
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205,247.7205
