# File: UCD_trn_data_CORE.csv
# Title: UCD transportation database with selected technology updates
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn 
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.3807,1.297033333,1.213366667,1.1297,1.110233333,1.090766667,1.0713,1.053733333,1.036166667,1.0186,1.017333333,1.016066667,1.0148,1.013566667,1.012333333,1.0111,1.009866667,1.008633333,1.0074,1.0074
Latin America,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,3.029,2.916833333,2.804666667,2.6925,2.602733333,2.512966667,2.4232,2.349766667,2.276333333,2.2029,2.1898,2.1767,2.1636,2.150933333,2.138266667,2.1256,2.1134,2.1012,2.089,2.089
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.2726,2.212266667,2.151933334,2.0916,2.040166667,1.988733333,1.9373,1.892933333,1.848566667,1.8042,1.796033333,1.787866667,1.7797,1.771766667,1.763833333,1.7559,1.7482,1.7405,1.7328,1.7328
Latin America,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,3.0544,2.9466,2.8388,2.731,2.643833333,2.556666667,2.4695,2.397566667,2.325633333,2.2537,2.2408,2.2279,2.215,2.202533333,2.190066667,2.1776,2.165566667,2.153533333,2.1415,2.1415
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.8241,0.8212,0.8183,0.8154,0.8126,0.8098,0.807,0.804233333,0.801466667,0.7987,0.7979,0.7971,0.7963,0.7955,0.7947,0.7939,0.793066667,0.792233333,0.7914,0.7914
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.4576,1.369266667,1.280933334,1.1926,1.172033333,1.151466667,1.1309,1.112366667,1.093833333,1.0753,1.074,1.0727,1.0714,1.070066667,1.068733333,1.0674,1.0661,1.0648,1.0635,1.0635
Latin America,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,3.9072,3.7625,3.6178,3.4731,3.357333333,3.241566667,3.1258,3.031066667,2.936333333,2.8416,2.8247,2.8078,2.7909,2.774566667,2.758233333,2.7419,2.726133333,2.710366667,2.6946,2.6946
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.9314,2.8536,2.7758,2.698,2.631633333,2.565266667,2.4989,2.441666667,2.384433333,2.3272,2.3167,2.3062,2.2957,2.285466667,2.275233333,2.265,2.255033333,2.245066667,2.2351,2.2351
Latin America,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,3.9399,3.800833333,3.661766667,3.5227,3.4103,3.2979,3.1855,3.0927,2.9999,2.9071,2.890466667,2.873833333,2.8572,2.8411,2.825,2.8089,2.793366667,2.777833333,2.7623,2.7623
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,1.088,1.0842,1.0804,1.0766,1.0729,1.0692,1.0655,1.061833333,1.058166667,1.0545,1.053433333,1.052366667,1.0513,1.050233333,1.049166667,1.0481,1.047033333,1.045966667,1.0449,1.0449
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,2.0323,1.909133333,1.785966667,1.6628,1.634133333,1.605466667,1.5768,1.550933333,1.525066667,1.4992,1.497366667,1.495533333,1.4937,1.491866667,1.490033333,1.4882,1.4864,1.4846,1.4828,1.4828
Latin America,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,344.3506,343.9209,343.4912,343.0615,342.6334333,342.2053667,341.7773,341.3508333,340.9243667,340.4979,340.073,339.6481,339.2232,338.7999333,338.3766667,337.9534,337.5316667,337.1099333,336.6882,336.6882
Latin America,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,114.7835,114.6402667,114.4970334,114.3538,114.2111333,114.0684667,113.9258,113.7836333,113.6414667,113.4993,113.3576667,113.2160333,113.0744,112.9333,112.7922,112.6511,112.5105333,112.3699667,112.2294,112.2294
Latin America,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,567.8276,567.1190333,566.4104667,565.7019,564.9960333,564.2901667,563.5843,562.8810333,562.1777667,561.4745,560.7739,560.0733,559.3727,558.6747,557.9767,557.2787,556.5833,555.8879,555.1925,555.1925
Latin America,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,246.8816,246.5735333,246.2654667,245.9574,245.6504667,245.3435333,245.0366,244.7308667,244.4251333,244.1194,243.8147667,243.5101333,243.2055,242.9020333,242.5985667,242.2951,241.9927667,241.6904333,241.3881,241.3881
Latin America,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6403,339.944,338.2477,336.5514,334.8803667,333.2093333,331.5383,329.8921667,328.2460333,326.5999,324.9783,323.3567,321.7351,320.1376333,318.5401667,316.9427,315.3690333,313.7953667,312.2217,312.2217
Latin America,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.3439,2113.7962,2103.2485,2092.7008,2082.310233,2071.919667,2061.5291,2051.2933,2041.0575,2030.8217,2020.738367,2010.655033,2000.5717,1990.638533,1980.705367,1970.7722,1960.987033,1951.201867,1941.4167,1941.4167
Latin America,Freight,Truck,Truck (0-1t),Liquids,Liquids,intensity,MJ/vkm,8.2121,8.1112,8.0103,7.9094,7.812266667,7.715133333,7.618,7.5244,7.4308,7.3372,7.2471,7.157,7.0669,6.980066667,6.893233333,6.8064,6.7228,6.6392,6.5556,6.5556
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,9.8545,9.733433333,9.612366667,9.4913,9.374733333,9.258166667,9.1416,9.0293,8.917,8.8047,8.696533333,8.588366667,8.4802,8.376033333,8.271866667,8.1677,8.067366667,7.967033333,7.8667,7.8667
Latin America,Freight,Truck,Truck (6-15t),Liquids,Liquids,intensity,MJ/vkm,10.9367,10.80236667,10.66803334,10.5337,10.4043,10.2749,10.1455,10.02086667,9.896233333,9.7716,9.651566667,9.531533333,9.4115,9.2959,9.1803,9.0647,8.953366667,8.842033333,8.7307,8.7307
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,intensity,MJ/vkm,13.124,12.9628,12.8016,12.6404,12.48513333,12.32986667,12.1746,12.02503333,11.87546667,11.7259,11.58186667,11.43783333,11.2938,11.15506667,11.01633333,10.8776,10.744,10.6104,10.4768,10.4768
Latin America,Freight,Truck,Truck (>15t),Liquids,Liquids,intensity,MJ/vkm,13.6341,13.54963333,13.46516667,13.3807,13.2978,13.2149,13.132,13.05063333,12.96926667,12.8879,12.80803333,12.72816667,12.6483,12.56993333,12.49156667,12.4132,12.3363,12.2594,12.1825,12.1825
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,intensity,MJ/vkm,16.3609,16.25953333,16.15816667,16.0568,15.95733333,15.85786667,15.7584,15.66076667,15.56313333,15.4655,15.36966667,15.27383333,15.178,15.08396667,14.98993333,14.8959,14.8036,14.7113,14.619,14.619
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111,406.2342,386.3573,366.4804,354.2634333,342.0464667,329.8295,323.4144667,316.9994333,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844
Middle East,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7778,455.4908,433.2038,410.9168,397.2185,383.5202,369.8219,362.629,355.4361,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432
Middle East,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,7.92,7.916033333,7.912066667,7.9081,7.904166667,7.900233333,7.8963,7.892333333,7.888366667,7.8844,7.880466667,7.876533333,7.8726,7.868666667,7.864733333,7.8608,7.856866667,7.852933333,7.849,7.849
Middle East,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,7.92,7.916033333,7.912066667,7.9081,7.904166667,7.900233333,7.8963,7.892333333,7.888366667,7.8844,7.880466667,7.876533333,7.8726,7.868666667,7.864733333,7.8608,7.856866667,7.852933333,7.849,7.849
Middle East,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,60.8604,60.8604,60.8604,60.8604,60.78446667,60.70853333,60.6326,60.55693333,60.48126667,60.4056,60.33023333,60.25486667,60.1795,60.1044,60.0293,59.9542,59.8794,59.8046,59.7298,59.7298
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,0.85,0.818533333,0.787066667,0.7556,0.7304,0.7052,0.68,0.6594,0.6388,0.6182,0.6145,0.6108,0.6071,0.603566667,0.600033333,0.5965,0.593066667,0.589633333,0.5862,0.5862
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.245,0.244133333,0.243266667,0.2424,0.241566667,0.240733333,0.2399,0.239066667,0.238233333,0.2374,0.237166667,0.236933333,0.2367,0.236466667,0.236233333,0.236,0.235766667,0.235533333,0.2353,0.2353
Middle East,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.9797,2.869333333,2.758966667,2.6486,2.5603,2.472,2.3837,2.311466667,2.239233333,2.167,2.1541,2.1412,2.1283,2.115866667,2.103433333,2.091,2.078966667,2.066933333,2.0549,2.0549
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.2355,2.176166667,2.116833334,2.0575,2.0069,1.9563,1.9057,1.862066667,1.818433333,1.7748,1.766766667,1.758733333,1.7507,1.7429,1.7351,1.7273,1.7197,1.7121,1.7045,1.7045
Middle East,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,3.0046,2.898566667,2.792533334,2.6865,2.600766667,2.515033333,2.4293,2.358533333,2.287766667,2.217,2.2043,2.1916,2.1789,2.166633333,2.154366667,2.1421,2.130266667,2.118433333,2.1066,2.1066
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.8157,0.812833333,0.809966667,0.8071,0.804333333,0.801566667,0.7988,0.796066667,0.793333333,0.7906,0.7898,0.789,0.7882,0.7874,0.7866,0.7858,0.785,0.7842,0.7834,0.7834
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,1.5959,1.4992,1.4025,1.3058,1.283266667,1.260733333,1.2382,1.2179,1.1976,1.1773,1.175866667,1.174433333,1.173,1.171566667,1.170133333,1.1687,1.167266667,1.165833333,1.1644,1.1644
Middle East,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,3.5055,3.375666667,3.245833334,3.116,3.012133333,2.908266667,2.8044,2.719433333,2.634466667,2.5495,2.5343,2.5191,2.5039,2.489266667,2.474633333,2.46,2.445866667,2.431733333,2.4176,2.4176
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.63,2.5602,2.4904,2.4206,2.361066667,2.301533333,2.242,2.190666667,2.139333333,2.088,2.078566667,2.069133333,2.0597,2.0505,2.0413,2.0321,2.023166667,2.014233333,2.0053,2.0053
Middle East,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,3.5349,3.410133333,3.285366667,3.1606,3.059733333,2.958866667,2.858,2.774733333,2.691466667,2.6082,2.593266667,2.578333333,2.5634,2.549,2.5346,2.5202,2.506233333,2.492266667,2.4783,2.4783
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.9912,0.987766667,0.984333334,0.9809,0.9775,0.9741,0.9707,0.9674,0.9641,0.9608,0.9598,0.9588,0.9578,0.956833333,0.955866667,0.9549,0.953933333,0.952966667,0.952,0.952
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.7863,1.678033333,1.569766667,1.4615,1.4363,1.4111,1.3859,1.3632,1.3405,1.3178,1.316166667,1.314533333,1.3129,1.3113,1.3097,1.3081,1.306533333,1.304966667,1.3034,1.3034
Middle East,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,3.7376,3.599166667,3.460733334,3.3223,3.211566667,3.100833333,2.9901,2.899466667,2.808833333,2.7182,2.702033333,2.685866667,2.6697,2.6541,2.6385,2.6229,2.6078,2.5927,2.5776,2.5776
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.8042,2.729733333,2.655266667,2.5808,2.517333333,2.453866667,2.3904,2.335666667,2.280933333,2.2262,2.216133333,2.206066667,2.196,2.186233333,2.176466667,2.1667,2.157166667,2.147633333,2.1381,2.1381
Middle East,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,3.7689,3.635866667,3.502833334,3.3698,3.262266667,3.154733333,3.0472,2.958433333,2.869666667,2.7809,2.764966667,2.749033333,2.7331,2.717733333,2.702366667,2.687,2.672133333,2.657266667,2.6424,2.6424
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,1.0371,1.0335,1.0299,1.0263,1.022766667,1.019233333,1.0157,1.012233333,1.008766667,1.0053,1.004266667,1.003233333,1.0022,1.001166667,1.000133333,0.9991,0.9981,0.9971,0.9961,0.9961
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.9217,1.805233333,1.688766667,1.5723,1.5452,1.5181,1.491,1.466566667,1.442133333,1.4177,1.415966667,1.414233333,1.4125,1.410766667,1.409033333,1.4073,1.4056,1.4039,1.4022,1.4022
Middle East,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,4.8206,4.642066667,4.463533334,4.285,4.142166667,3.999333333,3.8565,3.739633333,3.622766667,3.5059,3.485033333,3.464166667,3.4433,3.423166667,3.403033333,3.3829,3.363433333,3.343966667,3.3245,3.3245
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,3.6167,3.520666667,3.424633334,3.3286,3.246766667,3.164933333,3.0831,3.0125,2.9419,2.8713,2.858333333,2.845366667,2.8324,2.819766667,2.807133333,2.7945,2.7822,2.7699,2.7576,2.7576
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,4.8609,4.689333333,4.517766667,4.3462,4.2075,4.0688,3.9301,3.815633333,3.701166667,3.5867,3.566166667,3.545633333,3.5251,3.505266667,3.485433333,3.4656,3.4464,3.4272,3.408,3.408
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,1.3885,1.383633333,1.378766667,1.3739,1.369166667,1.364433333,1.3597,1.355066667,1.350433333,1.3458,1.344433333,1.343066667,1.3417,1.340333333,1.338966667,1.3376,1.336233333,1.334866667,1.3335,1.3335
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,2.3852,2.240633333,2.096066667,1.9515,1.917866667,1.884233333,1.8506,1.820266667,1.789933333,1.7596,1.757433333,1.755266667,1.7531,1.750966667,1.748833333,1.7467,1.744566667,1.742433333,1.7403,1.7403
Middle East,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,284.6484,284.2932,283.938,283.5828,283.2289333,282.8750667,282.5212,282.1686667,281.8161333,281.4636,281.1124,280.7612,280.41,280.0601,279.7102,279.3603,279.0117,278.6631,278.3145,278.3145
Middle East,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,86.8636,86.7552,86.6468,86.5384,86.43043333,86.32246667,86.2145,86.1069,85.9993,85.8917,85.78453333,85.67736667,85.5702,85.46343333,85.35666667,85.2499,85.14353333,85.03716667,84.9308,84.9308
Middle East,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,143.3404,143.1615333,142.9826667,142.8038,142.6256,142.4474,142.2692,142.0916667,141.9141333,141.7366,141.5597667,141.3829333,141.2061,141.0299,140.8537,140.6775,140.5019333,140.3263667,140.1508,140.1508
Middle East,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,53.3971,53.33046667,53.26383334,53.1972,53.13083333,53.06446667,52.9981,52.93196667,52.86583333,52.7997,52.7338,52.6679,52.602,52.53636667,52.47073333,52.4051,52.3397,52.2743,52.2089,52.2089
Middle East,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6403,339.944,338.2477,336.5514,334.8803667,333.2093333,331.5383,329.8921667,328.2460333,326.5999,324.9783,323.3567,321.7351,320.1376333,318.5401667,316.9427,315.3690333,313.7953667,312.2217,312.2217
Middle East,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.3439,2113.7962,2103.2485,2092.7008,2082.310233,2071.919667,2061.5291,2051.2933,2041.0575,2030.8217,2020.738367,2010.655033,2000.5717,1990.638533,1980.705367,1970.7722,1960.987033,1951.201867,1941.4167,1941.4167
Middle East,Freight,Truck,Truck (0-2t),Liquids,Liquids,intensity,MJ/vkm,3,2.963133333,2.926266667,2.8894,2.853933333,2.818466667,2.783,2.7488,2.7146,2.6804,2.647466667,2.614533333,2.5816,2.5499,2.5182,2.4865,2.455966667,2.425433333,2.3949,2.3949
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,intensity,MJ/vkm,3.6,3.555766667,3.511533334,3.4673,3.424733333,3.382166667,3.3396,3.298566667,3.257533333,3.2165,3.177,3.1375,3.098,3.059933333,3.021866667,2.9838,2.947133333,2.910466667,2.8738,2.8738
Middle East,Freight,Truck,Truck (2-5t),Liquids,Liquids,intensity,MJ/vkm,5.4431,5.376233333,5.309366667,5.2425,5.1781,5.1137,5.0493,4.9873,4.9253,4.8633,4.803566667,4.743833333,4.6841,4.626533333,4.568966667,4.5114,4.456,4.4006,4.3452,4.3452
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,intensity,MJ/vkm,6.5317,6.451466667,6.371233334,6.291,6.213733333,6.136466667,6.0592,5.984766667,5.910333333,5.8359,5.764233333,5.692566667,5.6209,5.551833333,5.482766667,5.4137,5.3472,5.2807,5.2142,5.2142
Middle East,Freight,Truck,Truck (5-9t),Liquids,Liquids,intensity,MJ/vkm,7.8605,7.8118,7.7631,7.7144,7.6666,7.6188,7.571,7.5241,7.4772,7.4303,7.384266667,7.338233333,7.2922,7.247033333,7.201866667,7.1567,7.112366667,7.068033333,7.0237,7.0237
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,intensity,MJ/vkm,9.4326,9.374166667,9.315733334,9.2573,9.199966667,9.142633333,9.0853,9.029,8.9727,8.9164,8.861166667,8.805933333,8.7507,8.696466667,8.642233333,8.588,8.5348,8.4816,8.4284,8.4284
Middle East,Freight,Truck,Truck (9-16t),Liquids,Liquids,intensity,MJ/vkm,10.112,10.04933333,9.986666665,9.924,9.862533333,9.801066667,9.7396,9.679266667,9.618933333,9.5586,9.499366667,9.440133333,9.3809,9.322766667,9.264633333,9.2065,9.149466667,9.092433333,9.0354,9.0354
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,intensity,MJ/vkm,12.1344,12.05923333,11.98406667,11.9089,11.8351,11.7613,11.6875,11.6151,11.5427,11.4703,11.39923333,11.32816667,11.2571,11.18733333,11.11756667,11.0478,10.97936667,10.91093333,10.8425,10.8425
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111,406.2342,386.3573,366.4804,354.2634333,342.0464667,329.8295,323.4144667,316.9994333,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844,310.5844
Southeast Asia,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7778,455.4908,433.2038,410.9168,397.2185,383.5202,369.8219,362.629,355.4361,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432,348.2432
Southeast Asia,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,4.9765,4.974033333,4.971566667,4.9691,4.9666,4.9641,4.9616,4.959133333,4.956666667,4.9542,4.951733333,4.949266667,4.9468,4.944333333,4.941866667,4.9394,4.9369,4.9344,4.9319,4.9319
Southeast Asia,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,5.4742,5.471466667,5.468733334,5.466,5.463266667,5.460533333,5.4578,5.455066667,5.452333333,5.4496,5.446866667,5.444133333,5.4414,5.4387,5.436,5.4333,5.430566667,5.427833333,5.4251,5.4251
Southeast Asia,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,199.4896,199.4896,199.4896,199.4896,199.2406667,198.9917333,198.7428,198.4948,198.2468,197.9988,197.7517333,197.5046667,197.2576,197.0114667,196.7653333,196.5192,196.2739667,196.0287333,195.7835,195.7835
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,intensity,MJ/vkm,0.8346,0.8037,0.7728,0.7419,0.717166667,0.692433333,0.6677,0.647466667,0.627233333,0.607,0.603366667,0.599733333,0.5961,0.592633333,0.589166667,0.5857,0.582333333,0.578966667,0.5756,0.5756
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,intensity,MJ/vkm,0.2313,0.2305,0.2297,0.2289,0.2281,0.2273,0.2265,0.225733333,0.224966667,0.2242,0.223966667,0.223733333,0.2235,0.223266667,0.223033333,0.2228,0.2226,0.2224,0.2222,0.2222
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,intensity,MJ/vkm,0.8484,0.817,0.7856,0.7542,0.729033333,0.703866667,0.6787,0.658133333,0.637566667,0.617,0.613333333,0.609666667,0.606,0.602466667,0.598933333,0.5954,0.591966667,0.588533333,0.5851,0.5851
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,intensity,MJ/vkm,0.242,0.241166667,0.240333334,0.2395,0.238666667,0.237833333,0.237,0.2362,0.2354,0.2346,0.234366667,0.234133333,0.2339,0.233633333,0.233366667,0.2331,0.232866667,0.232633333,0.2324,0.2324
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,0.6578,0.633433333,0.609066667,0.5847,0.5652,0.5457,0.5262,0.510266667,0.494333333,0.4784,0.475533333,0.472666667,0.4698,0.467066667,0.464333333,0.4616,0.458933333,0.456266667,0.4536,0.4536
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.1817,0.181066667,0.180433334,0.1798,0.1792,0.1786,0.178,0.177366667,0.176733333,0.1761,0.175933333,0.175766667,0.1756,0.175433333,0.175266667,0.1751,0.1749,0.1747,0.1745,0.1745
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,intensity,MJ/vkm,1.5776,1.519166667,1.460733334,1.4023,1.355566667,1.308833333,1.2621,1.223866667,1.185633333,1.1474,1.140566667,1.133733333,1.1269,1.1203,1.1137,1.1071,1.100733333,1.094366667,1.088,1.088
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,intensity,MJ/vkm,1.4188,1.413866667,1.408933334,1.404,1.399166667,1.394333333,1.3895,1.384766667,1.380033333,1.3753,1.373866667,1.372433333,1.371,1.369633333,1.368266667,1.3669,1.3655,1.3641,1.3627,1.3627
Southeast Asia,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.0292,1.954033333,1.878866667,1.8037,1.7436,1.6835,1.6234,1.5742,1.525,1.4758,1.467,1.4582,1.4494,1.440933333,1.432466667,1.424,1.4158,1.4076,1.3994,1.3994
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.5224,1.482,1.4416,1.4012,1.366733333,1.332266667,1.2978,1.268066667,1.238333333,1.2086,1.203166667,1.197733333,1.1923,1.186966667,1.181633333,1.1763,1.171133333,1.165966667,1.1608,1.1608
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,2.0462,1.973966667,1.901733334,1.8295,1.771133333,1.712766667,1.6544,1.6062,1.558,1.5098,1.501166667,1.492533333,1.4839,1.475533333,1.467166667,1.4588,1.450733333,1.442666667,1.4346,1.4346
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.5572,0.555233333,0.553266667,0.5513,0.5494,0.5475,0.5456,0.543733333,0.541866667,0.54,0.539466667,0.538933333,0.5384,0.537833333,0.537266667,0.5367,0.536166667,0.535633333,0.5351,0.5351
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,1.0154,0.953866667,0.892333334,0.8308,0.816466667,0.802133333,0.7878,0.7749,0.762,0.7491,0.748166667,0.747233333,0.7463,0.7454,0.7445,0.7436,0.7427,0.7418,0.7409,0.7409
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.4849,2.392866667,2.300833334,2.2088,2.135166667,2.061533333,1.9879,1.927666667,1.867433333,1.8072,1.796433333,1.785666667,1.7749,1.764533333,1.754166667,1.7438,1.733766667,1.723733333,1.7137,1.7137
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.8643,1.8148,1.7653,1.7158,1.673633333,1.631466667,1.5893,1.5529,1.5165,1.4801,1.4734,1.4667,1.46,1.4535,1.447,1.4405,1.434166667,1.427833333,1.4215,1.4215
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.5057,2.417266667,2.328833334,2.2404,2.1689,2.0974,2.0259,1.9669,1.9079,1.8489,1.8383,1.8277,1.8171,1.806866667,1.796633333,1.7864,1.776533333,1.766666667,1.7568,1.7568
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.6684,0.666066667,0.663733334,0.6614,0.6591,0.6568,0.6545,0.652266667,0.650033333,0.6478,0.647166667,0.646533333,0.6459,0.645233333,0.644566667,0.6439,0.643233333,0.642566667,0.6419,0.6419
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.2005,1.127733333,1.054966667,0.9822,0.965266667,0.948333333,0.9314,0.916133333,0.900866667,0.8856,0.884533333,0.883466667,0.8824,0.8813,0.8802,0.8791,0.878033333,0.876966667,0.8759,0.8759
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,3.1314,3.015433333,2.899466667,2.7835,2.690733333,2.597966667,2.5052,2.429266667,2.353333333,2.2774,2.263833333,2.250266667,2.2367,2.223633333,2.210566667,2.1975,2.184866667,2.172233333,2.1596,2.1596
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.3494,2.287033333,2.224666667,2.1623,2.109133333,2.055966667,2.0028,1.956933333,1.911066667,1.8652,1.856766667,1.848333333,1.8399,1.8317,1.8235,1.8153,1.8073,1.7993,1.7913,1.7913
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,3.1577,3.046233333,2.934766667,2.8233,2.7332,2.6431,2.553,2.478633333,2.404266667,2.3299,2.316566667,2.303233333,2.2899,2.277,2.2641,2.2512,2.238766667,2.226333333,2.2139,2.2139
