# File: NEI_emissions_to_CEDS_adj_2017.csv
# Title: NEI emissions aggregated to states / pollutants / and extended CEDS sectors for 2017
# Units: TON
# Source: NEI 2017 version 1 accessible from: https://www.epa.gov/air-emissions-inventories/2017-national-emissions-inventory-nei-data#datas
# Comments: This data is pre-processed exogenously in a script available here: https://stash.pnnl.gov/projects/JGCRI/repos/gcam-core-data-proc_usnei_to_gcam/browse
# Column types: cccccn
# ----------
state,pollutant,CEDS_Sector,CEDS_Fuel,unit,emissions
ID,Carbon Dioxide,1A2_Industrial_fuel_combustion,natural_gas,TON,722.12505
ID,Carbon Dioxide,1A2g_Construction_and_Mining,diesel_oil,TON,217295.4482
ID,Carbon Dioxide,1A2g_Construction_and_Mining,light_oil,TON,4519.724719
ID,Carbon Dioxide,1A2g_Construction_and_Mining,natural_gas,TON,0.868211809
ID,Carbon Dioxide,1A3aii_Domestic-aviation,Other_Fuel,TON,126607.8001
ID,Carbon Dioxide,1A3bii_Road-LDV,diesel_oil,TON,550053.817
ID,Carbon Dioxide,1A3bii_Road-LDV,light_oil,TON,6473171.645
ID,Carbon Dioxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,193781.7892
ID,Carbon Dioxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,284661.6335
ID,Carbon Dioxide,1A3biii_Road-bus,diesel_oil,TON,103893.6526
ID,Carbon Dioxide,1A3biii_Road-bus,light_oil,TON,36133.23782
ID,Carbon Dioxide,1A3biii_Road-bus,natural_gas,TON,6476.41371
ID,Carbon Dioxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,2360064.677
ID,Carbon Dioxide,1A3biii_Road-truck-Long-haul,light_oil,TON,2747.786909
ID,Carbon Dioxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,1284790.13
ID,Carbon Dioxide,1A3biii_Road-truck-Short-haul,light_oil,TON,265379.2908
ID,Carbon Dioxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,48253.91552
ID,Carbon Dioxide,1A3c_Rail,diesel_oil,TON,2803.294193
ID,Carbon Dioxide,1A3c_Rail,light_oil,TON,172.2957621
ID,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,36896.00351
ID,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,light_oil,TON,64026.02865
ID,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,natural_gas,TON,2761.256766
ID,Carbon Dioxide,1A4bi_Residential-mobile,diesel_oil,TON,17973.73274
ID,Carbon Dioxide,1A4bi_Residential-mobile,light_oil,TON,148650.4279
ID,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,670547.733
ID,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,light_oil,TON,11093.83589
ID,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,natural_gas,TON,1591.349107
ID,Carbon Dioxide,1A5_Recreational-Equipment-Land,diesel_oil,TON,729.0643279
ID,Carbon Dioxide,1A5_Recreational-Equipment-Land,light_oil,TON,148064.2841
ID,Carbon Dioxide,1A5_Recreational-Equipment-Marine,diesel_oil,TON,24830.05053
ID,Carbon Dioxide,1A5_Recreational-Equipment-Marine,light_oil,TON,104481.0426
ID,Carbon Dioxide,2H3_Other-industrial-processes,Other_Fuel,TON,5052682.308
ID,Carbon Dioxide,5D1_Wastewater-domestic,Other_Fuel,TON,458.9641
ID,Carbon Monoxide,11C_Other-natural,,TON,106090.315
ID,Carbon Monoxide,1A1a_Public-Electricity,biomass,TON,45.80324
ID,Carbon Monoxide,1A1a_Public-Electricity,diesel_oil,TON,0.0001116
ID,Carbon Monoxide,1A1a_Public-Electricity,natural_gas,TON,193.146864
ID,Carbon Monoxide,1A1b_Pet-refining,natural_gas,TON,0.387360264
ID,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,96.26684701
ID,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,2092.878903
ID,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,67.13950456
ID,Carbon Monoxide,1A2_Industrial_fuel_combustion,Anthracite_Lignite,TON,0
ID,Carbon Monoxide,1A2_Industrial_fuel_combustion,biomass,TON,6121.088482
ID,Carbon Monoxide,1A2_Industrial_fuel_combustion,diesel_oil,TON,70.61997628
ID,Carbon Monoxide,1A2_Industrial_fuel_combustion,hard_coal,TON,165.1370173
ID,Carbon Monoxide,1A2_Industrial_fuel_combustion,heavy_oil,TON,0.407979249
ID,Carbon Monoxide,1A2_Industrial_fuel_combustion,light_oil,TON,1.68352475
ID,Carbon Monoxide,1A2_Industrial_fuel_combustion,natural_gas,TON,2008.369597
ID,Carbon Monoxide,1A2c_Chemicals,natural_gas,TON,18.068573
ID,Carbon Monoxide,1A2g_Construction_and_Mining,diesel_oil,TON,512.6645345
ID,Carbon Monoxide,1A2g_Construction_and_Mining,light_oil,TON,915.0530298
ID,Carbon Monoxide,1A2g_Construction_and_Mining,natural_gas,TON,0.032381596
ID,Carbon Monoxide,1A3aii_Domestic-aviation,Other_Fuel,TON,4468.378348
ID,Carbon Monoxide,1A3bii_Road-LDV,diesel_oil,TON,6054.862623
ID,Carbon Monoxide,1A3bii_Road-LDV,light_oil,TON,131297.4707
ID,Carbon Monoxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,1337.50067
ID,Carbon Monoxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,5763.280733
ID,Carbon Monoxide,1A3biii_Road-bus,diesel_oil,TON,282.6616928
ID,Carbon Monoxide,1A3biii_Road-bus,light_oil,TON,1916.288317
ID,Carbon Monoxide,1A3biii_Road-bus,natural_gas,TON,30.6124686
ID,Carbon Monoxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,2005.639751
ID,Carbon Monoxide,1A3biii_Road-truck-Long-haul,light_oil,TON,149.3833138
ID,Carbon Monoxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,1708.216928
ID,Carbon Monoxide,1A3biii_Road-truck-Short-haul,light_oil,TON,6641.73211
ID,Carbon Monoxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,1982.350812
ID,Carbon Monoxide,1A3c_Rail,diesel_oil,TON,1323.091728
ID,Carbon Monoxide,1A3c_Rail,light_oil,TON,38.33834
ID,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,biomass,TON,323.1508264
ID,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,0.475696881
ID,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,hard_coal,TON,0
ID,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
ID,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,light_oil,TON,0.012754786
ID,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,natural_gas,TON,835.0409465
ID,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,119.3358843
ID,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,light_oil,TON,13100.61787
ID,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,natural_gas,TON,54.95037616
ID,Carbon Monoxide,1A4bi_Residential-mobile,diesel_oil,TON,52.74000305
ID,Carbon Monoxide,1A4bi_Residential-mobile,light_oil,TON,33474.18583
ID,Carbon Monoxide,1A4bi_Residential-stationary,biomass,TON,12252.25827
ID,Carbon Monoxide,1A4bi_Residential-stationary,diesel_oil,TON,16.25011524
ID,Carbon Monoxide,1A4bi_Residential-stationary,hard_coal,TON,82.7973255
ID,Carbon Monoxide,1A4bi_Residential-stationary,light_oil,TON,0.024078502
ID,Carbon Monoxide,1A4bi_Residential-stationary,natural_gas,TON,570.3337513
ID,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,1895.855407
ID,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,light_oil,TON,2134.57139
ID,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,natural_gas,TON,18.31672154
ID,Carbon Monoxide,1A5_Recreational-Equipment-Land,diesel_oil,TON,5.133608068
ID,Carbon Monoxide,1A5_Recreational-Equipment-Land,light_oil,TON,16191.49941
ID,Carbon Monoxide,1A5_Recreational-Equipment-Marine,diesel_oil,TON,49.16991937
ID,Carbon Monoxide,1A5_Recreational-Equipment-Marine,light_oil,TON,11164.99709
ID,Carbon Monoxide,1B2ai_Fugitive-petr-prod,natural_gas,TON,0
ID,Carbon Monoxide,1B2av_Fugitive-petr-distr,Other_Fuel,TON,1.263898
ID,Carbon Monoxide,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,47.88429208
ID,Carbon Monoxide,2A2_Lime-production,Other_Fuel,TON,4839.4538
ID,Carbon Monoxide,2A6_Other-minerals,,TON,149.3638568
ID,Carbon Monoxide,2B_Chemicals-other,Other_Fuel,TON,532.2239504
ID,Carbon Monoxide,2H1_Pulp-and-paper,,TON,761.2726595
ID,Carbon Monoxide,2H2_Food-and-beverage,,TON,1566.415327
ID,Carbon Monoxide,3F_Ag-res-on-field,,TON,19732.63381
ID,Carbon Monoxide,5A_Solid-waste-disposal,Other_Fuel,TON,154.8760386
ID,Carbon Monoxide,5C_Incineration,Other_Fuel,TON,1.621138423
ID,Carbon Monoxide,5C_Open-burning-land-clearing,,TON,5414.095763
ID,Carbon Monoxide,5C_Open-burning-residential,,TON,582.2456962
ID,Carbon Monoxide,5C_Open-burning-yard-waste,,TON,249.5887975
ID,Carbon Monoxide,5D1_Wastewater-domestic,Other_Fuel,TON,1.507175
ID,Methane,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,1.465286257
ID,Methane,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,8.508247951
ID,Methane,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,28.14883987
ID,Methane,1A2_Industrial_fuel_combustion,diesel_oil,TON,0.00484029
ID,Methane,1A2_Industrial_fuel_combustion,natural_gas,TON,0.011554
ID,Methane,1A2g_Construction_and_Mining,diesel_oil,TON,3.838662898
ID,Methane,1A2g_Construction_and_Mining,light_oil,TON,3.288737865
ID,Methane,1A2g_Construction_and_Mining,natural_gas,TON,0.021659288
ID,Methane,1A3bii_Road-LDV,diesel_oil,TON,35.41123017
ID,Methane,1A3bii_Road-LDV,light_oil,TON,387.9808716
ID,Methane,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,18.80129101
ID,Methane,1A3bii_Road-truck-Light-Commertial,light_oil,TON,20.08370413
ID,Methane,1A3biii_Road-bus,diesel_oil,TON,3.011857917
ID,Methane,1A3biii_Road-bus,light_oil,TON,6.172401497
ID,Methane,1A3biii_Road-bus,natural_gas,TON,18.7938396
ID,Methane,1A3biii_Road-truck-Long-haul,diesel_oil,TON,164.42733
ID,Methane,1A3biii_Road-truck-Long-haul,light_oil,TON,0.350657671
ID,Methane,1A3biii_Road-truck-Short-haul,diesel_oil,TON,53.18672772
ID,Methane,1A3biii_Road-truck-Short-haul,light_oil,TON,15.7418262
ID,Methane,1A3biv_Road-mopeds-motorcycles,light_oil,TON,4.22214662
ID,Methane,1A3c_Rail,diesel_oil,TON,0.126434291
ID,Methane,1A3c_Rail,light_oil,TON,0.116482697
ID,Methane,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,1.357661513
ID,Methane,1A4aii_Commercial-institutional-mobile,light_oil,TON,43.8007105
ID,Methane,1A4aii_Commercial-institutional-mobile,natural_gas,TON,32.7362372
ID,Methane,1A4bi_Residential-mobile,diesel_oil,TON,0.643550821
ID,Methane,1A4bi_Residential-mobile,light_oil,TON,131.3252055
ID,Methane,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,17.09424035
ID,Methane,1A4c_Agriculture-forestry-fishing,light_oil,TON,8.723301165
ID,Methane,1A4c_Agriculture-forestry-fishing,natural_gas,TON,7.497178114
ID,Methane,1A5_Recreational-Equipment-Land,diesel_oil,TON,0.032057922
ID,Methane,1A5_Recreational-Equipment-Land,light_oil,TON,141.7152947
ID,Methane,1A5_Recreational-Equipment-Marine,diesel_oil,TON,0.697826142
ID,Methane,1A5_Recreational-Equipment-Marine,light_oil,TON,101.6301869
ID,Methane,2H3_Other-industrial-processes,Other_Fuel,TON,21465.69765
ID,Nitrogen Oxides,11C_Other-natural,,TON,31093.25778
ID,Nitrogen Oxides,1A1a_Public-Electricity,biomass,TON,38.90623
ID,Nitrogen Oxides,1A1a_Public-Electricity,diesel_oil,TON,0.0035937
ID,Nitrogen Oxides,1A1a_Public-Electricity,natural_gas,TON,125.995562
ID,Nitrogen Oxides,1A1b_Pet-refining,natural_gas,TON,0.48660187
ID,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,286.8551249
ID,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,139.0205727
ID,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,11.96589934
ID,Nitrogen Oxides,1A2_Industrial_fuel_combustion,Anthracite_Lignite,TON,0
ID,Nitrogen Oxides,1A2_Industrial_fuel_combustion,biomass,TON,2175.959075
ID,Nitrogen Oxides,1A2_Industrial_fuel_combustion,diesel_oil,TON,322.916969
ID,Nitrogen Oxides,1A2_Industrial_fuel_combustion,hard_coal,TON,430.8248739
ID,Nitrogen Oxides,1A2_Industrial_fuel_combustion,heavy_oil,TON,4.48920588
ID,Nitrogen Oxides,1A2_Industrial_fuel_combustion,light_oil,TON,0.577597786
ID,Nitrogen Oxides,1A2_Industrial_fuel_combustion,natural_gas,TON,5339.820643
ID,Nitrogen Oxides,1A2c_Chemicals,natural_gas,TON,59.47096
ID,Nitrogen Oxides,1A2g_Construction_and_Mining,diesel_oil,TON,962.0257393
ID,Nitrogen Oxides,1A2g_Construction_and_Mining,light_oil,TON,11.6662981
ID,Nitrogen Oxides,1A2g_Construction_and_Mining,natural_gas,TON,0.006258373
ID,Nitrogen Oxides,1A3aii_Domestic-aviation,Other_Fuel,TON,496.09307
ID,Nitrogen Oxides,1A3bii_Road-LDV,diesel_oil,TON,2276.537411
ID,Nitrogen Oxides,1A3bii_Road-LDV,light_oil,TON,17038.58131
ID,Nitrogen Oxides,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,657.5041684
ID,Nitrogen Oxides,1A3bii_Road-truck-Light-Commertial,light_oil,TON,712.6755319
ID,Nitrogen Oxides,1A3biii_Road-bus,diesel_oil,TON,953.742174
ID,Nitrogen Oxides,1A3biii_Road-bus,light_oil,TON,244.1483207
ID,Nitrogen Oxides,1A3biii_Road-bus,natural_gas,TON,12.3537821
ID,Nitrogen Oxides,1A3biii_Road-truck-Long-haul,diesel_oil,TON,7489.973871
ID,Nitrogen Oxides,1A3biii_Road-truck-Long-haul,light_oil,TON,16.97731864
ID,Nitrogen Oxides,1A3biii_Road-truck-Short-haul,diesel_oil,TON,4809.537576
ID,Nitrogen Oxides,1A3biii_Road-truck-Short-haul,light_oil,TON,648.3510116
ID,Nitrogen Oxides,1A3biv_Road-mopeds-motorcycles,light_oil,TON,111.1315835
ID,Nitrogen Oxides,1A3c_Rail,diesel_oil,TON,6917.340449
ID,Nitrogen Oxides,1A3c_Rail,light_oil,TON,0.425327554
ID,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,biomass,TON,113.1028256
ID,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,1.873216933
ID,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,hard_coal,TON,0
ID,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
ID,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,light_oil,TON,0.048956504
ID,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,natural_gas,TON,977.705053
ID,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,234.8831561
ID,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,light_oil,TON,174.1428211
ID,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,natural_gas,TON,12.77838177
ID,Nitrogen Oxides,1A4bi_Residential-mobile,diesel_oil,TON,136.9542212
ID,Nitrogen Oxides,1A4bi_Residential-mobile,light_oil,TON,325.9513506
ID,Nitrogen Oxides,1A4bi_Residential-stationary,biomass,TON,204.0496561
ID,Nitrogen Oxides,1A4bi_Residential-stationary,diesel_oil,TON,58.50041291
ID,Nitrogen Oxides,1A4bi_Residential-stationary,hard_coal,TON,2.73983861
ID,Nitrogen Oxides,1A4bi_Residential-stationary,light_oil,TON,0.086682605
ID,Nitrogen Oxides,1A4bi_Residential-stationary,natural_gas,TON,1421.279564
ID,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,4138.156027
ID,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,light_oil,TON,46.28654708
ID,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,natural_gas,TON,3.463754995
ID,Nitrogen Oxides,1A5_Recreational-Equipment-Land,diesel_oil,TON,5.708471853
ID,Nitrogen Oxides,1A5_Recreational-Equipment-Land,light_oil,TON,322.1804238
ID,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,diesel_oil,TON,247.7015202
ID,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,light_oil,TON,781.6608978
ID,Nitrogen Oxides,1B2ai_Fugitive-petr-prod,natural_gas,TON,0
ID,Nitrogen Oxides,1B2av_Fugitive-petr-distr,Other_Fuel,TON,2.256403
ID,Nitrogen Oxides,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,354.1241287
ID,Nitrogen Oxides,2A2_Lime-production,Other_Fuel,TON,48.008105
ID,Nitrogen Oxides,2A6_Other-minerals,,TON,5.8897288
ID,Nitrogen Oxides,2B_Chemicals-other,,TON,375.6837982
ID,Nitrogen Oxides,2H1_Pulp-and-paper,,TON,700.41142
ID,Nitrogen Oxides,2H2_Food-and-beverage,Other_Fuel,TON,211.06164
ID,Nitrogen Oxides,3F_Ag-res-on-field,,TON,623.2306678
ID,Nitrogen Oxides,5A_Solid-waste-disposal,Other_Fuel,TON,44.472015
ID,Nitrogen Oxides,5C_Incineration,Other_Fuel,TON,2.215000346
ID,Nitrogen Oxides,5C_Open-burning-land-clearing,,TON,131.9692532
ID,Nitrogen Oxides,5C_Open-burning-residential,,TON,41.09969744
ID,Nitrogen Oxides,5C_Open-burning-yard-waste,,TON,11.31964133
ID,Nitrogen Oxides,5D1_Wastewater-domestic,Other_Fuel,TON,0.31904765
ID,Nitrous Oxide,1A2_Industrial_fuel_combustion,biomass,TON,27.99424
ID,Nitrous Oxide,1A2_Industrial_fuel_combustion,natural_gas,TON,0.894744
ID,Nitrous Oxide,1A3bii_Road-LDV,diesel_oil,TON,1.9609131
ID,Nitrous Oxide,1A3bii_Road-LDV,light_oil,TON,364.1950785
ID,Nitrous Oxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,0.755927914
ID,Nitrous Oxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,17.7423735
ID,Nitrous Oxide,1A3biii_Road-bus,diesel_oil,TON,0.2359377
ID,Nitrous Oxide,1A3biii_Road-bus,light_oil,TON,1.5487529
ID,Nitrous Oxide,1A3biii_Road-bus,natural_gas,TON,0.339737569
ID,Nitrous Oxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,2.736771598
ID,Nitrous Oxide,1A3biii_Road-truck-Long-haul,light_oil,TON,0.29659669
ID,Nitrous Oxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,2.696128603
ID,Nitrous Oxide,1A3biii_Road-truck-Short-haul,light_oil,TON,11.57179098
ID,Nitrous Oxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,0.669546912
ID,Nitrous Oxide,2H3_Other-industrial-processes,Other_Fuel,TON,33.60396608
ID,PM10 Filterable,1A1a_Public-Electricity,biomass,TON,22.86691
ID,PM10 Filterable,1A1a_Public-Electricity,diesel_oil,TON,1.02533E-05
ID,PM10 Filterable,1A1a_Public-Electricity,natural_gas,TON,24.13553955
ID,PM10 Filterable,1A1b_Pet-refining,natural_gas,TON,0.035175872
ID,PM10 Filterable,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,24.50519
ID,PM10 Filterable,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,0.6112378
ID,PM10 Filterable,1A2_Industrial_fuel_combustion,Anthracite_Lignite,TON,0
ID,PM10 Filterable,1A2_Industrial_fuel_combustion,biomass,TON,2612.028518
ID,PM10 Filterable,1A2_Industrial_fuel_combustion,diesel_oil,TON,10.32612537
ID,PM10 Filterable,1A2_Industrial_fuel_combustion,hard_coal,TON,41.9106651
ID,PM10 Filterable,1A2_Industrial_fuel_combustion,heavy_oil,TON,1.451140775
ID,PM10 Filterable,1A2_Industrial_fuel_combustion,light_oil,TON,0.065514953
ID,PM10 Filterable,1A2_Industrial_fuel_combustion,natural_gas,TON,71.16447826
ID,PM10 Filterable,1A2c_Chemicals,natural_gas,TON,3.065317
ID,PM10 Filterable,1A3b_Road-noncomb,Dust,TON,260070.977
ID,PM10 Filterable,1A4ai_Commercial-institutional-stationary,biomass,TON,192.154197
ID,PM10 Filterable,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,0.121569266
ID,PM10 Filterable,1A4ai_Commercial-institutional-stationary,hard_coal,TON,0
ID,PM10 Filterable,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
ID,PM10 Filterable,1A4ai_Commercial-institutional-stationary,light_oil,TON,0.002747185
ID,PM10 Filterable,1A4ai_Commercial-institutional-stationary,natural_gas,TON,1.871283399
ID,PM10 Filterable,1A4bi_Residential-stationary,biomass,TON,1673.003521
ID,PM10 Filterable,1A4bi_Residential-stationary,diesel_oil,TON,2.850462749
ID,PM10 Filterable,1A4bi_Residential-stationary,hard_coal,TON,1.888987624
ID,PM10 Filterable,1A4bi_Residential-stationary,light_oil,TON,0.004499692
ID,PM10 Filterable,1A4bi_Residential-stationary,natural_gas,TON,2.636861511
ID,PM10 Filterable,1B2ai_Fugitive-petr-prod,natural_gas,TON,0
ID,PM10 Filterable,1B2av_Fugitive-petr-distr,Other_Fuel,TON,0.1174144
ID,PM10 Filterable,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,3.104850136
ID,PM10 Filterable,2A2_Lime-production,Other_Fuel,TON,8.1948018
ID,PM10 Filterable,2A5b_Construction-and-demolition,,TON,18663.72123
ID,PM10 Filterable,2A6_Other-minerals,,TON,2710.438573
ID,PM10 Filterable,2B_Chemicals-other,,TON,200.1579314
ID,PM10 Filterable,2D3d_Coating-application,,TON,0.009447372
ID,PM10 Filterable,2H1_Pulp-and-paper,,TON,364.7556265
ID,PM10 Filterable,2H2_Food-and-beverage,,TON,1145.448067
ID,PM10 Filterable,2H3_Other-industrial-processes,Other_Fuel,TON,39.49709554
ID,PM10 Filterable,2I_Wood-processing,,TON,12.93846
ID,PM10 Filterable,3B1a_Cattle-dairy,,TON,4319.315242
ID,PM10 Filterable,3B1b_Cattle-non-dairy,,TON,15114.47
ID,PM10 Filterable,3Dc_Other-farm,,TON,92883.05546
ID,PM10 Filterable,5A_Solid-waste-disposal,Other_Fuel,TON,84.822573
ID,PM10 Filterable,5C_Incineration,Other_Fuel,TON,1.535551
ID,PM10 Filterable,5C_Open-burning-land-clearing,,TON,657.1666185
ID,PM10 Filterable,5C_Open-burning-residential,,TON,183.91
ID,PM10 Filterable,5C_Open-burning-yard-waste,,TON,51.0390686
ID,PM10 Filterable,5D1_Wastewater-domestic,Other_Fuel,TON,0.933287107
ID,PM10 Filterable,5E_Other-waste,Other_Fuel,TON,1.98
ID,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,biomass,TON,23.64438
ID,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,diesel_oil,TON,0.000011025
ID,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,natural_gas,TON,43.882803
ID,PM10 Primary (Filt + Cond),1A1b_Pet-refining,natural_gas,TON,0.036024084
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,39.5111722
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,7.391228866
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,0.6179057
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,Anthracite_Lignite,TON,0
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,biomass,TON,2782.926597
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,diesel_oil,TON,24.57339643
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,hard_coal,TON,45.2169497
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,heavy_oil,TON,1.812720263
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,light_oil,TON,0.068323476
ID,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,natural_gas,TON,174.318125
ID,PM10 Primary (Filt + Cond),1A2c_Chemicals,natural_gas,TON,4.107731
ID,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,diesel_oil,TON,85.07126384
ID,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,light_oil,TON,7.194231005
ID,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,natural_gas,TON,0.000100695
ID,PM10 Primary (Filt + Cond),1A3aii_Domestic-aviation,Other_Fuel,TON,97.13648774
ID,PM10 Primary (Filt + Cond),1A3b_Road-noncomb,Dust,TON,266054.5242
ID,PM10 Primary (Filt + Cond),1A3bii_Road-LDV,diesel_oil,TON,128.8414648
ID,PM10 Primary (Filt + Cond),1A3bii_Road-LDV,light_oil,TON,839.0476324
ID,PM10 Primary (Filt + Cond),1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,43.39161418
ID,PM10 Primary (Filt + Cond),1A3bii_Road-truck-Light-Commertial,light_oil,TON,35.40289279
ID,PM10 Primary (Filt + Cond),1A3biii_Road-bus,diesel_oil,TON,61.03145081
ID,PM10 Primary (Filt + Cond),1A3biii_Road-bus,light_oil,TON,8.50840697
ID,PM10 Primary (Filt + Cond),1A3biii_Road-bus,natural_gas,TON,0.851239327
ID,PM10 Primary (Filt + Cond),1A3biii_Road-truck-Long-haul,diesel_oil,TON,380.8470552
ID,PM10 Primary (Filt + Cond),1A3biii_Road-truck-Long-haul,light_oil,TON,0.530143159
ID,PM10 Primary (Filt + Cond),1A3biii_Road-truck-Short-haul,diesel_oil,TON,328.7353215
ID,PM10 Primary (Filt + Cond),1A3biii_Road-truck-Short-haul,light_oil,TON,32.33070196
ID,PM10 Primary (Filt + Cond),1A3biv_Road-mopeds-motorcycles,light_oil,TON,5.434396176
ID,PM10 Primary (Filt + Cond),1A3c_Rail,diesel_oil,TON,203.492495
ID,PM10 Primary (Filt + Cond),1A3c_Rail,light_oil,TON,0.021915682
ID,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,biomass,TON,204.4240857
ID,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,diesel_oil,TON,0.142554863
ID,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,hard_coal,TON,0
ID,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
ID,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,light_oil,TON,0.006375073
ID,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,natural_gas,TON,5.382765238
ID,PM10 Primary (Filt + Cond),1A4aii_Commercial-institutional-mobile,diesel_oil,TON,18.63237979
