# File: Andrew_cement_emissions.csv
# Title: Andrew historical cement production (2025)
# Units: kt CO2 cement emissions
# Description: Historical CO2 emissions from cement production 1880 - 2024 by country
# Source: 1. 0.GCP-CEM from https://zenodo.org/records/14931651 documented here https://essd.copernicus.org/articles/11/1675/2019/
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
ISO,UN code,Name,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
MDA,498,REPUBLIC OF MOLDOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.643,8.071,9.962,10.65,11.54,9.193,12.11,15.53,20.48,19.05,19.88,19.9,20.8,21.34,,,,7.3,14.08,20.35,28.61,35.41,47.48,57.18,66.37,76.61,92.92,112.1,126.3,149.5,175.4,207.9,248.2,282.1,323.3,349.8,378.3,428.5,481,517.6,542.6,565.2,608.4,645.6,676,714.6,756.5,807.1,826.7,850.5,854.7,832.8,851,869.9,850.1,885,902.7,910.5,945,964.6,982.9,992.9,971.7,900.8,474.3,405.7,328.4,248.5,193.1,270.1,215.1,210.8,172.8,173.9,219.2,245.6,282.6,365.1,457.1,702.7,789.9,340.6,349.8,427.3,442.2,476.9,464.6,443.2,433.9,537.9,594.3,640.6,595.3,599.1,578.4,578.4,578.4
SSD,728,REPUBLIC OF SOUTH SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN,729,REPUBLIC OF SUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32.9,32.92,29.3,43.78,51.22,58.37,40.29,51.26,58.57,44,40.36,51.28,66.01,73.33,84.36,77.06,95.37,80.73,102.7,150.3,106.3,65.29,71.7,92.06,87.5,86.48,68.38,84.41,90.03,79.04,84.56,64.26,53.91,59.49,61.76,70.09,69.98,103.2,102.9,66.61,159.8,156.6,114.5,81.24,93.12,60.04,77.73,83.4,109.7,124.1,132.4,78.75,126.5,97.16,242.9,746.6,1149,1341,1377,1348,1436,1556,1556,1556,1556,,,,,
ROU,642,ROMANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6,156.3,196.3,98.14,105.4,109,156.3,189,185.3,225.3,221.7,261.7,196.3,305.2,181.7,225.3,159.9,123.6,156.2,207.2,221.7,276.2,319.8,563.4,741.4,937.8,792.3,955.9,1036,1163,1272,1410,1508,1635,1723,2159,2348,2671,2907,3129,3474,3714,4016,4180,4485,4755,5363,5478,6174,6493,6820,7181,7129,6677,6734,6222,6190,5358,6170,6152,6164,5609,4445,3201,2906,2833,2771,3146,3200,3005,2916,2645,2656,2768,2642,2650,2992,3175,3656,4054,4143,3093,2778,3089,3150,2695,2944,3337,3181,3310,3505,3828,3905,3962,3723,3721,3721
RUS,643,RUSSIAN FEDERATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.7,727.6,951.4,1018,1066,833.1,1085,1376,1801,1680,1755,1755,1785,1783,,,,551.7,1039,1468,2017,2441,3203,3776,4292,4854,5769,6824,7538,8754,10080,11730,13750,15350,17290,18380,19540,21770,24030,25440,26240,26900,28510,29730,30600,31800,33100,34730,35140,35730,35480,34180,34530,34800,33540,34440,34660,34500,35350,35640,35870,35790,34610,32840,26720,21990,16480,16650,12720,12270,11920,13170,15110,15860,17120,18670,20920,22260,24540,27640,23630,19750,22720,25130,26330,27280,26450,23170,20430,20510,20090,20310,20580,22160,22600,23350,24230
RWA,646,RWANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.04,25.46,28.57,25.56,25.35,25.15,24.95,4.123,4.089,17.03,24.53,23.52,26.09,27.82,35.35,38.89,40.11,39.44,37.9,38.1,36.84,36.84,30.88,31.38,31.47,29.63,31.39,38.62,65.44,106.7,129.1,132.8,149.4,162.7,222.5,312.1,312.1,312.1
SHN,654,SAINT HELENA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCA,662,SAINT LUCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXM,534,SAINT MARTIN (DUTCH PORTION),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,882,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP,678,SAO TOME & PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,682,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.34,43.61,50.93,90.86,98.07,127.2,123.6,123.6,159.9,250.7,290.7,334.3,348.6,475.2,474.7,521.4,553.4,542.1,621,883.7,1077,1426,2316,3496,3966,3486,4006,4542,4180,5319,5553,5819,5509,7417,7398,7246,7612,7925,7417,7596,7842,8696,9887,11160,11550,11720,11530,12390,14180,18370,20180,20990,22330,25370,28220,29850,29670,28880,24000,25130,24600,25590,28690,30000,29890,26710
SEN,686,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.69,83.59,83.59,90.86,90.86,94.49,101.8,90.86,94.49,83.59,98.13,101.8,119.9,119.9,167.2,145.4,163.5,178.1,186.8,159.8,172,180.4,181.7,172.8,164,178.5,169.8,177.3,156.2,160.2,164.3,159.1,192.9,206.2,246,241.1,279.5,282.7,329.9,346.9,405.5,404.9,542.2,619.7,663,676.7,951.3,1040,1132,1221,1186,1279,1568,1789,1793,2021,1898,1788,1995,2014,2097,2625,2727,2906,3100,3100,3100
SRB,688,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1,0,0,144.7,108.8,106.4,109.6,128.5,105.3,100.8,113.1,104.9,0,,,162.8,0,20.98,93.28,196.8,189.5,205,204,194.4,217.3,217,234.1,262.2,259.4,333.9,333,376.2,409,398,431,490.2,526.4,551.3,588.1,630.4,737.4,790,882.4,971.7,1111,1330,1361,1415,1533,1617,1801,1888,1913,1799,1817,1738,1639,1567,1587,1535,1515,1438,1340,1191,1006,537.7,796.6,838,1089,993.6,1113,778,1046,1194,1184,1025,1107,1124,1267,1322,1404,1098,1052,1035,904.4,786.3,793.1,817.3,889.6,942.4,1034,1063,1168,1289,1297,1297,1297
SYC,690,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLE,694,SIERRA LEONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGP,702,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVK,703,SLOVAKIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.1,221.3,199.5,157.6,165.7,176.5,194.2,251.1,0,51.88,39.61,55.97,60.07,65.54,0,0,170.1,259.5,304.1,320.3,341.9,379.2,402.4,422,464,523.8,569,653.8,726.7,822.9,883.5,933.6,998,906.4,956.9,992.7,1060,1102,1104,1134,1242,1319,1319,1355,1431,1471,1497,1507,1574,1563,1586,1614,1559,1586,1575,1528,1524,1525,1612,1577,1464,1038,1307,1029,1115,1155,1100,1215,1822,1827,1190,1209,1165,921.6,1217,1256,1389,1485,1604,1213,859.9,1262,1096,1135,1267,1309,1341,1367,1347,1404,1443,1453,1490,1294,1294
SVN,705,SLOVENIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.38,0,0,81.2,59.5,58.16,60.48,71.33,57.4,56.14,67.9,63.23,0,,,45.96,0,12.65,56.07,116.7,113,121.7,107,101.7,117.5,109.8,120.5,137.1,136.1,172.5,170.1,190.9,204.1,199.8,212.8,239.1,253.1,250.4,253.6,245.7,271.4,280.7,309.5,349.2,402.1,405.1,420.2,445.4,467,478.4,497.3,505.9,512.9,579.5,553.6,548.1,534.9,511.8,502.2,470.2,517.8,473.4,470.5,416.7,384.9,288.7,382.7,406.1,436.1,441.5,460.1,464.5,490.7,505,443.5,451.4,473.2,486.7,511.6,542.9,593,421.5,358.3,305.8,315.8,391.1,418.3,367.2,343.7,410.2,450.1,477.6,474.9,468.9,490.3,490.3,490.3
SLB,90,SOLOMON ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOM,706,SOMALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,21.42,16.42,4.099,10.23,10.22,10.2,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,710,SOUTH AFRICA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.1,0,0,141.7,152.6,214.4,261.7,374.3,414.3,432.5,468.8,410.7,432.5,468.8,454.3,552.4,519.7,581.5,617.8,646.9,672.4,912.3,966.8,999.4,1050,1068,1156,1225,1250,1345,1308,1337,1283,1316,1425,1708,1919,1970,1981,2181,2522,2842,2890,3013,3379,3592,3527,3462,3223,3342,3374,3518,3952,3904,3846,3981,3419,3258,3265,4108,3883,3773,3584,3387,3541,3801,4357,4318,4324,3952,3777,3672,3636,4205,4458,4335,5068,5333,5491,5343,5571,5045,4638,4633,4893,4911,5419,5691,5481,5466,5453,5071,5869,5634,5634,5634
ESP,724,SPAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.2,901.3,908.4,806.8,705.1,694.1,672.3,668.7,297.9,189,294.4,588.8,770.5,810.4,814.1,839.5,912.1,952.2,1061,1079,1152,1112,1247,1356,1465,1610,1883,2141,2337,2457,2631,2831,2835,3275,3605,3831,4201,4790,5967,6658,7392,8064,8253,8433,9562,10860,10740,11560,12020,13270,14250,13080,13040,13300,13600,14000,11550,10920,10780,10250,11250,12040,12280,11700,10440,9914,11500,12360,12110,12750,13810,14430,14730,15010,15530,16040,16290,16790,16740,16820,14390,11400,11200,9523,8754,7642,8897,9216,9414,9449,9667,9064,8192,8472,7715,7916,7848
LKA,144,SRI LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32.71,29.02,32.71,39.98,36.26,43.61,25.48,39.9,47.33,43.61,39.98,43.61,36.34,36.34,43.61,39.98,94.49,109,138.1,159.9,189,189,206.9,232.3,192.6,208.3,170.1,273.5,280.6,266.9,294.2,293.6,227.3,221.1,259.9,256.4,253,166.4,164.1,163,162.8,332.1,274.5,375.2,362.2,375.6,390.1,353,393.7,406.2,444.6,406.7,463,554.5,591.5,624.7,654.3,687.5,725.2,663,750.4,779.2,737.5,719.3,872.7,1028,1076,1084,1296,1502,1678,2256,2256,2256
KNA,659,ST. KITTS-NEVIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPM,666,ST. PIERRE & MIQUELON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,670,ST. VINCENT & THE GRENADINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUR,740,SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44,29.07,29.07,21.81,14.54,25.36,21.67,28.8,28.72,32.15,35.73,35.56,35.45,24.73,24.65,24.58,24.5,24.42,24.34,23.57,23.5,23.42,23.35,27.93,27.84,27.75,27.66,27.57,27.48,27.39,29.49,29.31,29.12,28.94,28.75,28.92,28.64,28.33,21.5,19.44,31.89,46.18,51.68,27.87,27.87,7.962,11.94,11.94,19.91,19.91,19.91,19.91,19.91,19.91
SWZ,748,SWAZILAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,752,SWEDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7,109.7,128.4,141,169.2,194.4,138.7,152.5,173,139.9,113.2,117.5,140,120.8,182.5,195.6,202.7,222.3,234.8,247.3,233.2,284,304.6,257.9,241,200.7,287.1,367.1,392.5,432.5,490.6,585.1,345.3,319.7,407,457.8,523.3,600.1,723.2,766.8,734.1,839.5,963,1007,1047,1163,1217,1261,1232,1210,1239,1396,1388,1504,1519,1632,1792,1864,1857,1926,1933,1955,2013,1955,1922,2094,1648,1556,1433,1311,1180,1201,1233,1168,1163,1136,1212,1080,1044,1148,1150,1246,1272,1137,1089,1092,1109,1296,1225,1105,1133,1139,1288,1332,1280,1206,1284,1315,1442,1339,1396,1263,1324,1361,1479,1402,1399,1537,1554,1484,1607,1357,1272,1259,1304,1304,1304
CHE,756,SWITZERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5,341.6,389,421.6,396.1,0,0,0,250.8,0,319.8,0,319.8,352.3,217.9,181.8,210.8,203.5,341.6,472.5,505.2,483.4,534.4,650.7,683,781.4,897.4,1047,1178,1239,1079,1327,1501,1781,1843,1770,2137,1995,2137,2065,2137,2242,2370,2579,2821,2842,2590,1856,1747,1796,1821,1936,2091,2136,2016,2011,2054,2089,2153,2264,2432,2676,2550,2222,2083,1890,2085,1966,1770,1588,1588,1587,1705,1737,1671,1634,1732,1825,1831,1863,1834,1825,1932,1902,1786,1811,1858,1695,1748,1739,1718,1712,1659,1711,1667,1667,1667
SYR,760,SYRIAN ARAB REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.634,10.9,14.54,10.9,14.54,29.07,61.78,61.78,58.15,21.81,21.81,54.51,36.34,18.17,18.17,21.81,25.44,25.44,29.07,33,32.71,76.32,109,124.4,130.8,159.9,156.3,192.6,222.1,239.9,265.3,301.3,338,312.5,334.4,305.3,298,454.3,461.6,476.4,450.7,498.1,417.7,476.1,490.6,547.6,687.7,704.6,905,975.4,1131,1266,1764,2078,2081,2031,1867,1605,1683,1680,1674,1763,2136,2128,2103,2113,2264,2147,2384,2142,2288,2114,2154,2099,2048,2072,2160,2239,2154,2487,2063,2458,1610,747.2,747.2,989.5,856.2,724.2,834,981.9,1357,1212,1212,1212
TWN,158,TAIWAN,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.4,112.7,152.6,119.9,0,0,94.49,116.2,145.3,163.7,192.6,221.8,258,265.2,290.7,290.7,298,501.3,527,585.1,745,923.1,1108,1163,1207,1538,1723,1974,2021,2126,2493,2899,3011,3047,3355,4324,5104,5658,5871,6937,7073,6626,7304,7019,7108,7299,7720,8516,8890,9093,9535,10330,11680,11130,10930,10610,10640,9975,9262,8824,9086,9774,9313,9546,9977,9812,9484,8504,7865,8105,8512,7996,8030,7088,6313,5395,5357,5378,5508,5673,5820,5457,4982,4982
TJK,762,TAJIKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.642,4.505,5.828,6.238,6.576,5.157,6.727,8.544,11.19,10.44,10.9,10.9,11.12,11.13,,,,3.475,6.562,9.287,12.79,15.52,20.41,24.11,27.46,31.12,37.08,43.96,48.66,56.64,65.38,76.23,89.58,100.2,113.1,120.5,128.5,143.4,158.7,168.3,174,178.8,189.9,210.9,230.6,254.1,280,310.5,326,343.4,353,351.4,366.5,384.9,386.2,412.4,431.2,445.7,472.6,492.7,512.5,528.1,527.1,500.4,220.8,129.2,88.03,38.53,24.35,17.98,8.744,16.4,27.07,34.04,44.06,82.15,95.64,125,139.1,154.7,94.06,96.33,142.4,147.9,124.2,189.6,568.1,700.5,988.5,1542,1899,2076,2096,2114,2150,2150,2150
THA,764,THAILAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.07,25.44,21.81,25.44,25.44,29.07,36.34,39.98,47.25,58.15,58.15,,32.71,14.54,,,29.07,39.98,61.78,83.91,152.6,123.2,141.7,189.3,189,196,200.1,225.3,250.8,261.7,399.8,476.1,490.6,523.1,617.5,734.1,857.4,1170,1188,1297,1355,1622,1756,1830,1830,2024,2282,2238,2276,2275,2627,2727,2948,3288,3106,3049,3729,4281,5483,6468,5995,8232,12060,13360,15340,17350,19340,13280,16080,15300,17470,19740,17490,18260,20240,21230,22010,19440,18680,18490,18210,18750,18910,19720,20020,23050,22390,22470,22300,21930,21150,21000,19250,19760
TLS,626,TIMOR-LESTE (FORMERLY EAST TIMOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,768,TOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,67.22,79.03,0,0,0,0,0,226.5,222.8,224.3,194.9,207.3,252.3,313,342.4,358.9,383,402.4,401.3,371,380,317.8,398,411.5,102.2,374,615.7,320.1,396.8,490.7,742.2,747.3,783.6,679.8,604.4,471.2,546.1,551.2,624.3,607.1,473.7,435.4,814.1,819.7,763.9,619.5,920.1,864.3,920.1,948,948,948
TON,776,TONGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,780,TRINIDAD AND TOBAGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,61.87,68.96,65.32,72.61,87.22,87.35,47.25,79.95,79.95,87.22,94.42,105.4,94.49,105.4,119.9,134.5,127.2,141.7,123.6,119.9,127.2,115.2,103.5,106,101.5,86.62,65.22,88.36,178.3,183.2,148.3,143.6,142.1,156.6,164.4,186.3,205.3,203,221.3,243.1,231.9,254.7,268.1,281.9,279.6,300.4,278.2,293.2,297.7,294.9,259.9,339.8,343.1,358.4,322.6,291.5,302.7,237.3,287.3,298.6,299.6,257.2,239,236.5,241.9,225.5,257.9,252.2,252.2,252.2
TUN,788,TUNISIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.17,18.17,18.17,25.44,29.07,32.71,29.44,31.01,29.07,29.07,11.74,29.07,29.07,41.12,58.15,79.95,83.59,83.59,90.86,101.8,112.7,142.1,189,178.1,199.9,170.4,217.6,200.3,163.5,178.4,178.1,225.3,225.7,236.2,232.6,250.5,297.7,269.2,296.8,330.6,284.9,302.1,358.2,285.5,352.3,557.1,896.4,1184,1381,1246,2046,2040,2298,2295,2674,2591,2676,2762,2810,2745,2963,3006,2908,2960,2890,2889,2602,2837,2825,2857,3070,3554,3496,3608,3864,3921,3917,4053,3414,3992,4840,4896,4683,4397,4250,4405,3886,4583,4210,3908,3908,3908
TUR,792,TURKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.07,32.71,29.07,50.83,54.46,58.15,83.59,65.42,69.05,105.4,130.9,141.7,130.9,134.6,105.4,83.59,141.7,141.7,159.9,174.4,170.8,185.3,196.3,196.2,225.3,261.7,349,407.1,479.7,625.1,748.8,857.5,1007,1003,1148,1334,1454,1646,1912,2100,2337,2864,3151,3703,4107,4332,4294,5103,5850,6507,7167,6389,5926,6873,7156,6119,7028,7793,8798,9593,9821,10220,10440,12020,13270,13050,13490,14130,14660,15100,15290,14590,15180,15090,15510,16020,17210,19120,20840,22780,24850,27040,29980,31450,31370,33910,34500,34440,37530,39470,39410,32350,40810,44490,40010,38270,38810
